naics,year,emp,pay,prode,prodh,prodw,vship,matcost,vadd,invest,invent,energy,cap,equip,plant,piship,pimat,piinv,pien,dtfp5,tfp5,dtfp4,tfp4
311311,2001,4.2,139.5,2.9,6.7,108.1,1202.8,701.5,515.1,40.8,500.8,39.4,1288.1,883.6,404.5,0.941999972,0.99000001,0.958999991,1.27699995,-0.184,1.019000053,-0.182999998,1.019999981
311312,2001,4.1,216.7,2.8,6.4,139.6,2538.7,2136,387.4,24.2,152.1,62,1333.9,688,645.9,0.907999992,0.99000001,0.950999975,1.337000012,0.021,1.047999978,0.021,1.047999978
311313,2001,6.7,253.6,5.9,12.9,203.5,2542.8,1458,1028.8,60.9,814.2,168.2,1962.4,1404.9,557.5,0.823000014,0.99000001,0.963999987,1.361999989,0.083999999,1.241999984,0.086000003,1.241999984
311320,2001,9,347.3,7.5,14.6,255.6,4552.6,2044.4,2550,74.4,572.5,46,1702.5,1231.9,470.6,1.06099999,1.016000032,0.970000029,1.129999995,0.046999998,1.126000047,0.046999998,1.126000047
311330,2001,37,997.8,27.9,52.2,703.5,8852.1,3252.4,5617.2,218.3,922.4,95.4,3137.2,1984,1153.2,1.024000049,1.008999944,0.972000003,1.131999969,-0.035,0.999000013,-0.035,0.999000013
311340,2001,23.5,768.3,19.8,37.6,509.8,5826.8,2118.6,3724.9,192.4,575.4,72.5,2272.6,1645.6,627.1,1.034999967,1.013000011,0.976999998,1.159999967,0.004,1.011000037,0.004,1.011000037
311411,2001,42.5,1139.3,36.6,70.5,842.2,10032.1,5311.5,4714.1,280,2061,280,5510.1,3810.1,1700,1.008000016,1.032999992,0.98299998,1.19599998,-0.006,0.975000024,-0.006,0.976000011
311412,2001,46.8,1314.6,39.7,76.9,922.8,11941.3,5157.3,6783.5,312.9,710.3,149.8,4228.7,2836.8,1391.9,1.014000058,1.032999992,0.977999985,1.105000019,0.032000002,1.072000027,0.032000002,1.072000027
311421,2001,59.2,1803.7,50.9,101.7,1321.3,18321.6,9420.5,9016.9,679.2,3981.9,868.8,9348.8,5954.5,3394.3,1.024000049,1.02699995,0.972000003,1.282999992,0.026000001,1.072000027,0.032000002,1.078999996
311422,2001,15,507.8,12.8,26.7,384.6,8227.4,3039.5,5177.7,162.6,710.3,92.7,3503.7,2127.7,1376,1.04400003,1.02699995,0.971000016,1.26699996,0.005,0.944999993,0.004,0.944999993
311423,2001,13.4,366.1,11.5,23.5,255.8,3740.1,2041.7,1677.5,130.3,791.3,126.6,2050.3,1339.3,711,1.031999946,1.02699995,0.973999977,1.30400002,0.024,1.046000004,0.025,1.046000004
311511,2001,57.2,2116.2,30.6,65.6,1047.8,24893,16667.7,8229.7,632.6,619.8,272.2,8856.2,4945.1,3911,1.131999969,1.046000004,0.981999993,1.126000047,-0.015,0.978999972,-0.015,0.978999972
311512,2001,1.5,51.6,1.1,2.3,35.1,1866.4,1554.4,329.6,18.7,44.9,11.4,469.9,168.2,301.7,1.39199996,1.049000025,0.964999974,1.192000031,-0.125,0.800999999,-0.125,0.800999999
311513,2001,37,1208.7,32.2,64.5,925.2,21935.9,17256.3,4753.5,550.3,1323.4,283,4467.2,3207.3,1259.8,1.080000043,1.024999976,0.975000024,1.222000003,-0.041999999,0.915000021,-0.041999999,0.915000021
311514,2001,15,605.4,10.2,22.8,353.4,10070.1,5933.8,4157.3,226.1,689.1,165,3074.9,2044.8,1030.1,1.108999968,1.029000044,0.987999976,1.251000047,-0.032000002,0.84799999,-0.032000002,0.84799999
311520,2001,18.9,617.6,13.7,26.6,428.3,6747,3383.1,3361.9,129.7,352.8,82.3,2821.9,1764.9,1057,1.166000009,1.050999999,0.967000008,1.085000038,0.021,1.006000042,0.021,1.006000042
311611,2001,144.7,3860.7,126.1,292,3050.4,60590.4,50389.1,10230.4,515.3,1354.2,386.3,9450.4,4923.3,4527.1,1.072999954,1.057999969,0.995999992,1.184999943,-0.015,0.999000013,-0.015,0.999000013
311612,2001,107.1,3031.7,86.3,181.9,2024.2,28038.7,17312.5,10804.1,772.5,1409.1,340,5927.4,3147.4,2780,1.065999985,1.116999984,0.986999989,1.207000017,-0.022,1.02699995,-0.022,1.02699995
311613,2001,10.9,345.7,6.7,14,179.8,2252.5,1054.2,1178.7,79.1,96.4,179.4,1486,1007.5,478.5,0.63499999,0.994000018,0.976000011,1.332999945,0.005,1.45599997,0.002,1.450999975
311615,2001,230.7,4711.5,208.1,413.1,3877.2,34529.4,18717.6,15838,702.2,1241.9,510.8,8980.9,5709.7,3271.1,0.986000001,0.94599998,0.986000001,1.138000011,0.056000002,1.039999962,0.057,1.041000009
311711,2001,5,131.7,3.9,8.5,82.6,1162.4,754.8,407.4,18,170.8,16.2,592.6,353.3,239.3,0.958000004,0.986000001,0.970000029,1.236999989,-0.061999999,1.128999949,-0.063000001,1.128000021
311712,2001,36.3,866.9,30.3,59.1,566,7669.5,4697.7,2973,180.8,1095.2,132.5,1916.3,1329.8,586.6,1.095000029,0.986000001,0.985000014,1.222000003,0.041000001,0.989000022,0.039999999,0.989000022
311811,2001,52.4,787.5,27.5,43.8,430.7,2514.6,873.8,1643.5,131.8,107.2,43.7,1208.9,750.3,458.6,1.161999941,1.011999965,0.977999985,1.194000006,-0.089000002,0.901000023,-0.088,0.901000023
311812,2001,178,5639.7,95.3,185.1,2603.3,25710,8001.9,17717.5,753.8,543,412.1,11769.3,7238.5,4530.8,1.098999977,1.011999965,0.981999993,1.208999991,-0.022,0.991999984,-0.022,0.991999984
311813,2001,16.7,470.6,13.7,27.2,320.1,3008.1,1438.1,1573.9,112.2,208.8,51.3,909.8,668.5,241.3,1.085000038,1.01699996,0.981000006,1.10800004,-0.071000002,0.902999997,-0.071000002,0.902999997
311821,2001,39.6,1289.1,31.1,59.7,882.4,10519.2,3235.5,7286,321.8,433.7,110.9,4480.1,3429.7,1050.4,1.04400003,1.019000053,0.959999979,1.195000052,-0.008,0.992999971,-0.008,0.994000018
311822,2001,15.1,506.9,11.5,24.8,344.4,4769.8,2478.3,2295.9,116,310.1,59.2,2058.4,1426.8,631.5,0.953999996,0.981999993,0.990999997,1.092000008,0.034000002,0.944999993,0.034000002,0.944999993
311823,2001,4.6,128.8,3.5,7,81.9,1236.7,733.8,519.3,70.5,95.6,24.7,796.1,598.2,198,0.975000024,1.02699995,0.958000004,1.13499999,-0.057,0.691999972,-0.057,0.690999985
311830,2001,12,278.4,10.1,16.8,195.5,1387.9,538.4,863.1,39.3,39.6,32.6,463.8,338.6,125.2,1.034999967,1.013000011,0.971000016,1.20599997,0.093999997,1.085000038,0.094999999,1.085999966
311911,2001,10.4,308.1,8.1,15.6,203.2,4325.2,2631.6,1684.7,69.3,690.6,35.5,1223.8,939.7,284.1,0.950999975,0.84799999,0.970000029,1.118999958,-0.02,0.962000012,-0.02,0.962000012
311919,2001,31.1,1083.3,22.7,44,617.4,11272.7,3799.7,7566.5,467.2,963,158.5,5357.5,3994.1,1363.4,1.110999942,1,0.978999972,1.258000016,0.01,0.893999994,0.01,0.893999994
311920,2001,12.3,476.1,7.3,14.4,232.9,5241.2,2674.7,2565.3,146.1,527,55.9,3737.6,2196.9,1540.7,0.870999992,1.00999999,0.957000017,1.19599998,0.004,0.987999976,0.004,0.989000022
311930,2001,5.7,268.5,3.6,7.5,147.2,8039.1,1595.2,6499.9,69.7,449,32.2,1365.4,864.9,500.5,1.069000006,1.003999949,0.99000001,1.136999965,-0.018999999,1.059000015,-0.018999999,1.059000015
311941,2001,14.9,523.1,11,21.9,327.8,5626.8,2895.7,2723.9,179.1,426.5,46.7,2250.4,1505.6,744.8,1.019999981,1.023000002,0.976000011,1.149999976,-0.061000001,0.92900002,-0.061000001,0.92900002
311942,2001,12.6,538.5,7.6,13.9,241,4692.3,2168.7,2545.4,107.2,663.7,35,1521.1,1023.8,497.3,1.05400002,1,1,1.159000039,-0.050999999,0.966000021,-0.050999999,0.966000021
311991,2001,22.6,540.8,17,30.2,313.7,3106.4,1604.9,1508,129.7,145.7,44,1294.9,941.7,353.2,1.034000039,1.001999974,0.98299998,1.116000056,-0.02,0.894999981,-0.02,0.894999981
311999,2001,38,1054.4,29.1,54,658.2,9501.3,4679.4,4822.3,268,852,188.1,3213.9,2231.6,982.3,1.019000053,1.001999974,0.98299998,1.200999975,0.018999999,1.019999981,0.018999999,1.019999981
312111,2001,74.1,2623.3,31.1,64.9,971.8,34383.3,21146.1,13281.1,878.4,1402.8,261.8,12495.1,8625.1,3870,1.105000019,1.021999955,0.978999972,1.167999983,-0.003,0.925000012,-0.003,0.925000012
312112,2001,6.3,179.7,2.8,5.2,74.7,1341.9,546.2,797.2,267.7,72.2,21.2,789.5,605.2,184.4,1.08099997,1.021999955,0.995000005,1.097000003,-0.214000002,0.824999988,-0.214000002,0.824999988
312113,2001,5.9,147.3,2.8,5,51.9,583.5,145.2,435.8,22.1,18,44.6,420.6,301.5,119.1,1.080000043,1.021999955,0.963999987,1.078999996,0.045000002,1.197999954,0.045000002,1.197000027
312120,2001,33.3,1509,23.2,43.1,918.8,16914.1,6670,10272.9,893.3,517.4,288.2,13335.3,8968.5,4366.8,1.093000054,1.011000037,0.98299998,1.215000033,-0.021,0.846000016,-0.021,0.846000016
312130,2001,23.8,870.6,11.1,19.9,319.6,8154.4,4190.2,4544.4,339,4804.1,76.2,3238.8,2208.1,1030.6,1.034999967,1.008999944,1.003999949,1.11500001,0.044,1.024999976,0.044,1.024999976
312140,2001,7.4,302.1,5.3,11.8,197.5,3854.4,1621.2,2233.7,75,1825.5,41.4,1247.9,760,487.8,1.077999949,1.026000023,0.999000013,1.195000052,-0.071000002,0.938000023,-0.071000002,0.93900001
312210,2001,4.2,109.1,3.1,6.5,53.5,2338,1812.5,513.2,20.9,492,28.5,840.7,332,508.7,1.057999969,1.044999957,0.878000021,1.103000045,0.054000001,0.999000013,0.054000001,0.999000013
312221,2001,15.2,1017.9,10.9,21.4,655,47190.4,4139,43044.3,140.8,4597,124.9,7344.9,4479.2,2865.7,1.809000015,1.04400003,0.883000016,1.10800004,0.026000001,0.978999972,0.026000001,0.978999972
312229,2001,7.3,263.6,5.5,10.4,165.8,3569.6,1034.8,2534.3,50.7,576.6,10.6,646.6,328.8,317.9,1.231999993,1.067000031,0.939999998,1.103000045,-0.039999999,0.634000003,-0.039999999,0.634000003
313111,2001,41.2,999,37.5,73.6,848.7,5719.6,3687.8,1902.5,251.4,584,260.2,5398.1,3694.5,1703.6,0.925999999,0.828999996,1.018000007,1.027999997,-0.075999998,0.898999989,-0.077,0.898999989
313112,2001,20.1,500.9,18,33.6,402.7,4032.8,3013.5,924.2,102.3,533.2,124.5,1692,1205,487,0.897000015,0.828999996,1.013000011,1.057000041,-0.068000004,0.954999983,-0.068000004,0.953999996
313113,2001,2.5,51.9,2.2,4.2,40.3,277.9,162.9,113.1,3.3,48.9,9.2,274.8,178.9,95.8,0.991999984,0.828999996,1.00999999,1.125,-0.129999995,0.915000021,-0.129999995,0.915000021
313210,2001,95.9,2604,82.9,165.8,2005.4,13288.1,7334.6,5756.9,437.5,2141.5,485.6,12562.2,8038.9,4523.3,0.950999975,0.88499999,1.013000011,1.08099997,-0.052999999,0.948000014,-0.052999999,0.948000014
313221,2001,15.9,396.5,12.7,25.7,257.1,1348.5,574.4,772.6,59.2,257.7,32,820.4,520,300.4,1.032999992,0.947000027,1.029000044,1.126000047,-0.048,0.921000004,-0.048,0.921000004
313222,2001,1.9,46.7,1.7,3.2,34.5,379.4,194.3,183.4,5.6,47.6,1.4,128,55.7,72.3,1.046000004,0.947000027,1.024000049,1.08099997,0.083999999,1.220000029,0.082999997,1.218999982
313230,2001,21.1,731.9,15.9,33.4,489.3,4406.8,2389.1,1998.3,403.5,581.5,158.7,2747.5,2111.7,635.8,0.981000006,0.986000001,1.003999949,1.090000033,-0.067000002,1.021000028,-0.067000002,1.021000028
313241,2001,14,352.7,12.2,22.6,255.4,1798.1,1167,615.9,25.5,149.9,53.4,1354.9,801.2,553.7,0.917999983,0.938000023,1.006000042,1.20599997,-0.061999999,0.949999988,-0.063000001,0.948000014
313249,2001,12.5,331.9,10.2,21.3,225.6,1747.6,935,781.8,38.7,225,54,999.1,692.5,306.6,0.959999979,0.938000023,1.00999999,1.171000004,-0.052000001,0.851000011,-0.052000001,0.851000011
313311,2001,38.7,1141.5,30.4,64.7,718.6,7394.5,4081.9,3375.2,173.5,787.2,296.5,3373.2,1923.5,1449.7,0.986999989,0.957000017,1.008000016,1.27699995,-0.030999999,0.938000023,-0.030999999,0.938000023
313312,2001,21.9,550.6,18.6,35.8,398.3,3324.6,1749,1550,93.6,390.3,189.3,2030.7,1307.1,723.5,0.943000019,0.957000017,1.018000007,1.220000029,-0.008,0.954999983,-0.006,0.95599997
313320,2001,10.3,389,7.3,14.7,207.5,2147,1322.1,838,105.4,320.3,50.8,1260.7,766.3,494.4,1.062000036,0.984000027,1.016000032,1.220999956,-0.067000002,0.920000017,-0.067000002,0.920000017
314110,2001,49,1313.6,40.7,85.4,985.4,12658.7,8633.8,4078.9,156.2,1741.2,212.3,3267.4,1967.1,1300.2,1.024000049,0.935000002,0.957000017,1.208999991,0.001,0.908999979,0.001,0.908999979
314121,2001,21.2,480.3,16.6,29.8,264.4,2025.8,914,1131.6,37.6,255.3,17.8,387,201.1,185.9,0.99000001,0.949999988,0.97299999,1.152999997,-0.023,1.083999991,-0.023,1.085000038
314129,2001,44.4,963.8,38.4,72.7,715,6900.8,4039.3,2804.9,85.8,1330.3,58.5,1284.9,816.4,468.5,0.981999993,0.949999988,0.963999987,1.174999952,-0.034000002,0.938000023,-0.034000002,0.938000023
314911,2001,9.4,211.1,7.8,13.8,120,819.1,411.4,414.2,12.2,126,7.6,209.7,117.5,92.2,1.047000051,0.985000014,0.949999988,1.103999972,-0.024,0.952000022,-0.024,0.952000022
314912,2001,18,454.6,13.8,24.1,271,1644.6,790.4,846.9,36.7,202.2,14,399.8,284.1,115.7,1.192999959,0.985000014,0.966000021,1.116000056,-0.067000002,0.815999985,-0.067000002,0.815999985
314991,2001,5.8,155.7,4.2,8.2,87,809.3,453.7,361.4,13.4,142,11,317.5,203.2,114.3,0.961000025,0.97299999,0.958000004,1.026000023,-0.004,1.02699995,-0.004,1.02699995
314992,2001,4.6,144.6,3.8,7.6,106.9,1037.6,746.6,289.4,26.2,121,44.9,661.9,430.2,231.7,0.93599999,0.941999972,0.952000022,1.100000024,-0.180999994,0.908999979,-0.180999994,0.908999979
314999,2001,56.5,1299.5,44.3,81,838.4,5845.7,3012.4,2863,112.2,733.5,83.6,2122.5,1438.9,683.5,1.018000007,0.97299999,0.958999991,1.144999981,-0.023,0.94599998,-0.023,0.94599998
315111,2001,12.3,255.6,10.3,20.6,185.7,1069,578.6,489,51,245.9,28.4,1000.6,444.7,555.8,1.042000055,0.966000021,0.950999975,1.154000044,-0.052000001,0.799000025,-0.052000001,0.799000025
315119,2001,31.2,646.1,26.8,50.8,486.9,2862.2,1386.4,1437.7,62.1,349.6,58.2,987.5,625.5,362,1.029999971,0.967000008,0.949999988,1.141000032,-0.043000001,0.973999977,-0.044,0.973999977
315191,2001,25.5,556.1,21.8,39.7,411.2,2408.8,1311.4,944.9,26.7,441.2,39.9,1475.3,777.3,698,1.001999974,0.949000001,0.958999991,1.235999942,-0.018999999,0.825999975,-0.018999999,0.825999975
315192,2001,3,68.2,2.7,5.5,52.2,497.9,270.6,227.1,10.3,60.6,9.5,473.8,215.7,258.2,0.986000001,0.949000001,0.95599997,1.220999956,-0.033,0.917999983,-0.033,0.917999983
315211,2001,28.2,408.2,25.1,41,324.9,976.3,212.2,761.7,16.7,114.5,30.1,372.7,194.1,178.6,1.01699996,0.963999987,0.959999979,1.166000009,-0.112999998,0.787,-0.111000001,0.788999975
315212,2001,49.6,690.6,42.8,66.9,531.6,2050.5,686.8,1379,59,142.3,91.4,688.9,378.3,310.6,1.008999944,0.963999987,0.970000029,1.120000005,-0.101000004,0.740999997,-0.098999999,0.741999984
315221,2001,3.1,73.9,2.4,4.6,44.1,551.4,283,193.9,8.8,154.8,6.5,139,65.8,73.2,1.008999944,0.963999987,0.985000014,1.235999942,-0.481000006,0.638000011,-0.479000002,0.638999999
315222,2001,14.6,324.2,11.7,23.5,213.9,1459.2,581.3,849.1,53.1,374.3,12.4,494.2,167.5,326.8,1.041000009,0.963999987,0.995000005,1.133999944,-0.082000002,0.925000012,-0.082000002,0.925000012
315223,2001,24.7,493.8,19.5,32.8,296.1,3868.8,2280.4,1508.4,58.3,796.9,27.9,997.1,530,467.1,0.977999985,0.963999987,0.971000016,1.139999986,0.005,0.791999996,0.005,0.791000009
315224,2001,35.8,723.1,30.2,51.5,503.8,6263.1,2941.6,3219.8,43.6,750.4,80.1,1294.6,550.2,744.5,1.024999976,0.963999987,0.976000011,1.131000042,0.021,1.003000021,0.021,1.003000021
315225,2001,17.9,307.2,15,26.9,217,1790.1,987.2,786.4,11.8,383.6,15.1,284.3,157.5,126.8,1.00999999,0.963999987,0.958000004,1.090000033,-0.029999999,0.898999989,-0.029999999,0.898999989
315228,2001,14.8,268.7,12.1,23.4,197.1,1254.3,690.1,568.5,17.8,303.9,11,426.5,187.4,239.1,1.013000011,0.963999987,0.998000026,1.144999981,-0.035,0.867999971,-0.035,0.867999971
315231,2001,16.5,336.2,11.6,21.9,183.9,3469.3,2145.6,1318.8,13.7,498.2,13.1,534,203.9,330,1.014000058,0.963999987,0.984000027,1.065999985,-0.024,0.912,-0.024,0.912
315232,2001,27.7,662.4,20.1,33,317,5369.7,3439.6,1821.7,63.3,780.8,12.5,762.8,459.5,303.3,1.008000016,0.963999987,0.962000012,1.118000031,0.072999999,0.94599998,0.072999999,0.944999993
315233,2001,22.3,639.6,13.5,24.8,276.8,4745.4,2881.9,1798.4,72.4,537,26.1,937.2,376.6,560.6,1.008999944,0.963999987,1.019000053,1.093000054,-0.001,0.961000025,-0.001,0.961000025
315234,2001,9.5,301.4,6.8,11,113,1856.5,1023.2,804.3,7.5,266.3,6.1,494.3,170.4,323.9,1.018000007,0.963999987,1.006999969,1.172999978,0.089000002,0.878000021,0.089000002,0.878000021
315239,2001,50.1,997.5,41.6,75.2,669.6,7872.5,4554,3351.1,90.6,996.1,65.9,1075.6,627.1,448.5,1.004999995,0.963999987,0.980000019,1.113000035,-0.088,0.898000002,-0.088,0.898000002
315291,2001,2.7,46,1.8,3.2,31,434.6,187.2,237.8,2.5,59.5,4.2,185.2,92.3,92.9,1.006999969,0.963999987,0.958000004,1.116999984,-0.074000001,0.800999999,-0.072999999,0.801999986
315292,2001,2.9,61.3,2.5,4.3,38.1,319.1,179.9,145.6,3.5,49,1.9,42.9,20.2,22.8,1.011000037,0.963999987,0.958999991,1.057999969,-0.013,1.011000037,-0.013,1.011000037
315299,2001,13.4,280.2,10.7,18.2,166.5,1022.4,422.2,613.6,12.2,216.1,7.8,184.5,112.7,71.8,1.018000007,0.963999987,0.963,1.111999989,0.022,0.961000025,0.022,0.961000025
315991,2001,14.9,293.9,12.3,22.7,199.8,991.3,414.3,582.4,13.7,170.2,10.7,220.3,114.5,105.8,1.044999957,1.011999965,0.980000019,1.152999997,-0.037999999,0.971000016,-0.037999999,0.971000016
315992,2001,4.7,95.9,3.8,7.5,63.4,433.4,257.5,172.3,4,96.6,3.2,119.7,59.1,60.6,1.047999978,1.011999965,0.958000004,1.113000035,0.039999999,0.749000013,0.039999999,0.749000013
315993,2001,3.5,89.9,2.8,5.3,49.5,433.5,183.8,243.3,9.2,64.6,1.9,60.5,34.6,25.9,1.041000009,1.011999965,0.977999985,1.136999965,0.048999999,0.897000015,0.048999999,0.897000015
315999,2001,25.6,528.4,19.7,35,317.2,2339.8,1234.2,1128,26.3,312.5,19.9,433.7,211.1,222.6,1.044999957,1.011999965,0.976999998,1.133000016,-0.006,0.915000021,-0.006,0.915000021
316110,2001,13,375.6,10.5,20.6,264.8,2851.4,1790.8,990.7,24.8,345.5,44.8,802,406,396,1.085999966,1.105999947,0.944999993,1.223999977,-0.081,0.904999971,-0.081,0.904999971
316211,2001,5.6,136.7,4.7,8.8,96.7,724.7,326,410.2,15.4,204.4,5.9,211.2,101.8,109.3,1.014999986,1.034000039,0.954999983,1.166000009,-0.027000001,0.966000021,-0.027000001,0.966000021
316212,2001,1.5,36.6,1.1,2.1,19.4,204.9,102.8,100.4,2.3,42.5,1.8,45.5,23.4,22.1,1.019000053,1.034000039,0.947000027,1.154000044,-0.039999999,0.967000008,-0.039999999,0.966000021
316213,2001,13.6,307.4,10.8,20.2,196.5,1942.5,1121.5,800.5,15.5,451.8,11.6,435.3,201.3,233.9,1.013000011,1.034000039,0.963999987,1.06400001,-0.001,0.943000019,-0.001,0.943000019
316214,2001,5.3,119.4,4.5,7.8,68.2,302.6,159.3,150.1,1.7,52.8,2.3,266.9,84.8,182.1,1.011000037,1.034000039,0.953000009,1.101999998,-0.041000001,0.792999983,-0.041000001,0.792999983
316219,2001,1.8,33.6,1.6,3,26,98,44.5,54.7,1.9,21.2,1.1,126.9,48.1,78.8,1.032999992,1.034000039,0.943000019,1.098999977,-0.152999997,0.816999972,-0.152999997,0.816999972
316991,2001,6.9,178.5,5.3,10.6,92.4,935.1,398,540.7,6.3,179.2,5.4,264.6,165.3,99.3,1.014999986,1.024000049,0.949000001,1.097000003,-0.254000008,0.723999977,-0.254000008,0.723999977
316992,2001,2.1,42.3,1.7,2.8,25.7,143.5,66.2,79.6,1.9,49.2,1.5,80.4,29.7,50.8,1.024999976,1.024000049,0.963,1.161999941,-0.252999991,0.819999993,-0.252999991,0.819999993
316993,2001,4.2,101,3.2,6,56.5,340.8,140.5,196.1,4.2,65.1,2.6,77.4,32.8,44.6,1.029000044,1.024000049,0.958000004,1.105000019,0.030999999,0.851000011,0.030999999,0.851000011
316999,2001,7.3,152.5,5.6,9.6,91,752.7,349.9,399.3,13.8,136.6,7.8,193.3,106.7,86.6,1.034999967,1.024000049,0.941999972,1.177999973,-0.035999998,0.859000027,-0.035999998,0.859000027
321113,2001,113.5,3170.9,97.1,202.6,2485.2,21678.2,14844.9,6766.4,783.8,3156.8,526,9693.2,6328.3,3364.9,0.871999979,0.894999981,0.99000001,1.118999958,-0.022,0.963999987,-0.022,0.963999987
321114,2001,10.9,312.8,8.5,17.4,199.7,4230.7,3448.1,703.7,53.7,630,38.6,837.6,467.7,369.9,0.922999978,0.936999977,1.00999999,1.213000059,-0.011,0.995999992,-0.011,0.995999992
321211,2001,22.5,584.9,19.5,37.9,428.7,3186.2,2021,1165.2,133.4,519.1,64.2,922.4,510.9,411.4,1.01699996,0.91900003,1.006000042,1.139999986,-0.075000003,0.912,-0.075000003,0.912
321212,2001,25.6,849.3,23.2,51.6,727.2,4854.5,3385.2,1430.5,79.3,401.1,167.4,2334.2,1338.8,995.4,0.944999993,0.91900003,0.984000027,1.133000016,-0.01,0.977999985,-0.01,0.977999985
321213,2001,5.7,193.6,4.9,11.1,154.9,1755.4,1165.4,583.4,18.7,155.8,29.3,424.5,312.3,112.2,0.903999984,0.95599997,0.999000013,1.113000035,0.037,1.031000018,0.037,1.031000018
321214,2001,39.3,1104.2,29.6,60.8,671.3,4459.3,2354.8,2116.4,124.4,325,23.6,857.2,600.8,256.4,0.903999984,0.95599997,1.003000021,1.129999995,0,1.083999991,0,1.083999991
321219,2001,22.4,786.3,18.1,38.5,584,5404.2,3064.2,2308.5,375.5,467.4,436.4,3571.1,2607.2,963.9,0.97299999,0.994000018,0.981999993,1.169999957,-0.01,1.024999976,-0.01,1.024999976
321911,2001,65.9,2120.9,52.7,100.4,1475.2,11253.1,6088.4,5143.8,435.9,1104.8,91.7,2399.6,1480,919.6,1.049999952,0.981000006,1.003999949,1.100000024,-0.041000001,1.011000037,-0.041000001,1.011000037
321912,2001,40.2,987.5,34,66.3,745.3,5968.8,4015.1,1918.7,194.7,831.7,90.7,2047.5,1235.2,812.3,0.92900002,0.940999985,1.003999949,1.098999977,-0.017999999,1.011999965,-0.017999999,1.011999965
321918,2001,40.2,1059.1,32.9,63.6,753.1,4925.1,2830,2106.7,117.8,766.5,69.8,1251.2,759.6,491.6,1.034999967,0.958999991,1.008000016,1.087000012,-0.064999998,0.933000028,-0.066,0.933000028
321920,2001,49.2,1097.4,41.1,78.7,761.7,4686.6,2532.2,2169.3,134.1,443.3,70.2,1433.3,771,662.3,1.036000013,0.953000009,1.001000047,1.128000021,-0.056000002,0.930000007,-0.056000002,0.930000007
321991,2001,52.1,1404.6,43.2,79.3,996.9,7211.4,4196.1,2971.4,45,380.7,30.3,1654,366.8,1287.3,1.075999975,0.973999977,1.070000052,1.095000029,-0.071000002,0.833999991,-0.071000002,0.833999991
321992,2001,26.2,763,19.6,36.4,474,3435.8,1911.4,1528.9,52.4,309.6,17.4,845.3,298.3,547.1,1.118000031,0.975000024,1.021999955,1.136999965,-0.046,0.920000017,-0.046,0.920000017
321999,2001,42.8,1003.1,34.7,61.2,682.6,4207,1923,2245.2,114.4,701.3,73.7,1519,878.7,640.3,1.041000009,0.97299999,1.00999999,1.110999942,-0.075000003,0.916999996,-0.075000003,0.916999996
322110,2001,7.2,414.5,5.6,12,291.7,3238.8,1847.1,1413.3,189.1,406.5,247.7,8666.3,6277.8,2388.5,0.950999975,0.949999988,0.987999976,1.246999979,0.052999999,1.031999946,0.050999999,1.029999971
