Date,Open,High,Low,Close,Volume,Adj Close
2008-11-03,11000,11800,5770,7410,19611300,7370.74
2008-12-01,7510,8930,6060,6700,22265800,6664.5
2009-01-01,6700,9040,6430,8980,23723000,8932.42
2009-02-02,8940,10350,7860,8640,22565300,8594.22
2009-03-02,8500,13250,7890,12350,23617500,12284.56
2009-04-01,12200,16900,11700,14400,31935700,14323.7
2009-05-01,14400,15650,11200,12900,20235700,12831.65
2009-06-01,12800,14250,12550,13650,12612100,13577.67
2009-07-01,13650,18600,13600,17600,14479100,17506.75
2009-08-03,17600,22250,17000,21950,12679400,21833.7
2009-09-01,21850,22600,17600,19800,13147500,19695.09
2009-10-01,20100,21300,17100,18050,8466700,17954.36
2009-11-02,17700,21200,17650,18450,8413900,18352.24
2009-12-01,18550,23400,17800,23150,6116700,23027.34
2010-01-04,23350,26700,22200,22750,9949900,22629.46
2010-02-01,22200,23800,20600,21000,8072600,20888.73
2010-03-01,21000,27100,21000,26700,8016800,26558.53
2010-04-01,27050,29400,26500,28400,9099600,28249.52
2010-05-03,28150,28300,22600,25150,11394900,25016.74
2010-06-01,25050,28750,24400,25050,10593100,24917.27
2010-07-01,25100,26250,22150,22500,12942600,22380.78
2010-08-02,22550,23250,20200,21100,11261700,20988.2
2010-09-01,21250,22650,20100,22150,10738600,22032.64
2010-10-01,22100,24400,21900,23150,11254800,23027.34
2010-11-01,23200,26000,21750,23500,12228800,23375.48
2010-12-01,23550,25150,22900,24000,7764300,24000
2011-01-03,25000,30200,24800,29650,11603300,29650
2011-02-01,29800,30700,26600,28350,7667600,28350
2011-03-02,27900,31950,27150,31300,10381900,31300
2011-04-01,31350,37400,30550,33800,10535300,33800
2011-05-02,33600,35200,29050,30100,8163500,30100
2011-06-01,30100,30100,24100,25050,11592100,25050
2011-07-01,25600,28150,22900,24250,11373500,24250
2011-08-01,24700,25950,15500,19100,17627000,19100
2011-09-01,19300,22300,16550,21350,14315300,21350
2011-10-04,20000,24450,19850,22850,8970300,22850
2011-11-01,22500,24950,20650,22950,10182000,22950
2011-12-01,23950,24050,19750,21950,5758400,21950
2012-01-02,22700,28000,22600,26850,6942800,26850
2012-02-01,26850,30750,25200,30200,9257600,30200
2012-03-01,30200,30950,28700,29250,5263100,29250
2012-04-02,29150,30400,26850,28050,5132700,28050
2012-05-01,28050,28900,21800,23100,6969500,23100
2012-06-01,23050,25100,21350,23850,6153900,23850
2012-07-02,24300,24650,20100,21700,6188400,21700
2012-08-01,21900,23350,20850,21200,5400100,21200
2012-09-03,21200,24650,20550,22750,5873600,22750
2012-10-01,22750,25000,22100,24850,4138500,24850
2012-11-01,24950,26700,24400,24400,5290800,24400
2012-12-03,24300,27100,24200,25750,3806200,25750
2013-01-01,25750,27300,23800,24400,4816600,24400
2013-02-01,24250,26950,23600,26500,3596500,26500
2013-03-01,26500,29700,25900,28750,4470100,28750
2013-04-01,28900,30000,27300,29900,4140700,29900
2013-05-01,29900,32200,28400,32200,4505800,32200
2013-06-03,31950,32950,28900,31200,4824700,31200
2013-07-01,30950,31850,26600,27200,7118700,27200
2013-08-01,27250,29200,26000,28250,5134400,28250
2013-09-02,28500,30850,26850,30250,6053300,30250
2013-10-01,30200,35000,29800,31950,5797000,31950
2013-11-01,32150,35900,31350,35400,3724100,35400
2013-12-02,35650,37550,34200,36800,3653900,36800
2014-01-01,36800,39250,35000,37850,4190200,37850
2014-02-03,37500,40200,36000,38750,3680000,38750
2014-03-03,38300,39600,35550,36000,3565500,36000
2014-04-01,36650,37100,36600,37000,9926400,37000
