Date,Open,High,Low,Close,Volume,Adj Close
2008-08-01,43050,43400,35900,37250,654000,35717.86
2008-09-01,36500,45150,32750,44500,749500,42669.65
2008-10-01,44700,45500,13150,19950,2576100,19129.43
2008-11-03,20700,26150,14500,18500,1917700,17739.07
2008-12-01,18900,24200,16800,19250,1402500,18458.22
2009-01-02,19700,29500,19450,28950,1787200,27759.25
2009-02-02,28400,31250,23300,24150,799600,23156.68
2009-03-02,23500,32150,20650,29500,799000,28286.62
2009-04-01,30100,40300,29600,37500,1021500,35957.57
2009-05-04,38350,40250,32700,35000,887500,33560.4
2009-06-01,35000,38800,32500,32850,828000,31498.83
2009-07-01,32700,39700,30600,39450,585500,37827.37
2009-08-03,39200,45100,37850,43800,859500,41998.45
2009-09-01,43800,47800,38050,43050,959100,41279.29
2009-10-01,43100,44400,37800,38800,362000,37204.1
2009-11-02,37450,43400,37200,42500,331700,40751.92
2009-12-01,42000,47850,41400,47800,436800,45833.92
2010-01-04,48000,52200,45250,46750,441300,44827.11
2010-02-01,46900,47900,41500,42850,499200,41087.52
2010-03-02,43400,45300,40900,41250,587700,39553.33
2010-04-01,41700,43850,39850,41350,570200,39649.22
2010-05-03,41100,41300,32000,34450,547300,33033.02
2010-06-01,34400,39250,32900,37300,454700,35765.8
2010-07-01,36900,42800,36400,40100,533600,38450.63
2010-08-02,40200,47300,40200,44550,859600,42717.6
2010-09-01,45350,48200,41600,44000,1076600,42190.22
2010-10-01,44250,48000,42100,42450,763100,40703.97
2010-11-01,42400,46600,41950,44350,637400,42525.82
2010-12-01,44550,49150,44450,46700,557600,45278.81
2011-01-03,47350,58300,47050,57100,830200,55362.31
2011-02-01,57200,57500,43200,44500,762600,43145.76
2011-03-02,43900,50900,41600,50600,587400,49060.12
2011-04-01,50500,55700,44400,49200,1028200,47702.73
2011-05-02,49350,50400,42350,47000,483100,45569.68
2011-06-01,46900,49250,43250,48750,403300,47266.42
2011-07-01,49350,55000,48600,51700,536000,50126.64
2011-08-01,52500,53500,32900,40150,727200,38928.14
2011-09-01,40100,41700,30500,33800,448800,32771.39
2011-10-04,31400,40450,30950,39600,356400,38394.88
2011-11-01,39000,40150,33700,35400,236200,34322.69
2011-12-01,36800,38250,32500,33150,213600,32508.96
2012-01-02,33050,36750,32550,36350,302900,35647.08
2012-02-01,36450,40500,35100,35350,645300,34666.41
2012-03-01,35350,36400,32200,32550,250300,31920.56
2012-04-02,32650,33700,28900,29000,241400,28439.21
2012-05-01,29000,30700,25850,28150,227700,27605.64
2012-06-01,28700,29450,26300,28150,187500,27605.64
2012-07-02,28350,29400,26100,28950,166900,28390.18
2012-08-01,28500,33400,28400,32950,276600,32312.82
2012-09-03,33150,36000,31900,34650,343400,33979.95
2012-10-01,34650,35150,30650,31150,193900,30547.63
2012-11-01,30900,33550,30350,31850,172300,31234.1
2012-12-03,31500,35800,31400,34200,156100,33920.82
2013-01-01,34200,35650,32100,33450,137300,33176.94
2013-02-01,33200,35150,31900,34900,149000,34615.1
2013-03-01,34900,35350,33050,33750,145300,33474.49
2013-04-01,33700,34250,30150,31200,177800,30945.31
2013-05-01,31200,33100,30800,31700,115200,31441.22
2013-06-03,31600,31750,28700,29400,129200,29160
2013-07-01,29250,31300,29150,30750,147800,30498.98
2013-08-01,30700,32950,30700,32600,174700,32333.88
2013-09-02,32650,37900,32400,37900,241700,37590.61
2013-10-01,37900,42050,35800,40150,263300,39822.25
2013-11-01,40200,41350,38800,39650,181100,39326.33
2013-12-02,39400,39800,36050,39200,168900,39200
2014-01-01,39200,39350,35600,36100,109100,36100
2014-02-03,35650,36750,33900,36000,181300,36000
2014-03-03,35850,36000,30250,32100,241100,32100
2014-04-01,32150,32250,31700,32250,430600,32250
