Date,Open,High,Low,Close,Volume,Adj Close
2012-08-01,77700,79200,74100,74100,1247500,72586.95
2012-09-03,74100,76900,68200,69400,1916700,67982.91
2012-10-01,69400,73000,59500,60600,1703400,59362.61
2012-11-01,61000,63200,54000,61900,2489800,60636.06
2012-12-03,63000,63500,56300,56500,1449800,55884.94
2013-01-01,56500,57400,47850,51700,2567200,51137.19
2013-02-01,51900,56300,49750,55900,1473900,55291.47
2013-03-01,55900,57000,51800,55600,1613300,54994.73
2013-04-01,55700,55900,48800,54800,1822500,54203.44
2013-05-01,54800,60900,51600,59300,1678300,58654.46
2013-06-03,59300,62400,55700,62100,1656600,61423.98
2013-07-01,60800,63700,57700,63700,1491300,63006.56
2013-08-01,64000,67200,59400,67200,1149200,66468.45
2013-09-02,66800,68900,64400,65300,1303100,64589.14
2013-10-01,65000,66700,61500,61700,1397500,61028.33
2013-11-01,62300,64200,60000,60400,1147400,59742.48
2013-12-02,60300,60900,53000,56100,1116100,56100
2014-01-01,56100,56300,50100,54000,1691900,54000
2014-02-03,53000,56000,52000,55400,1108100,55400
2014-03-03,55600,60200,53800,59300,1097100,59300
2014-04-01,59000,60000,58800,59700,2448600,59700
