Date,Open,High,Low,Close,Volume,Adj Close
2009-03-02,58700,73800,53000,68000,1397400,64640.23
2009-04-01,68600,85800,67300,83500,904800,79374.41
2009-05-01,83500,88000,68400,73200,987000,69583.31
2009-06-01,73200,76500,60600,61300,1136800,58271.27
2009-07-01,60900,70100,58700,70100,810600,66636.48
2009-08-03,72000,74200,60500,63400,833800,60267.51
2009-09-01,64000,73900,61900,67400,934200,64069.88
2009-10-01,67400,75300,63900,65000,718800,61788.46
2009-11-02,63200,65700,54100,57600,585000,54754.08
2009-12-01,57300,90800,54500,81100,1244700,77092.98
2010-01-04,80900,97000,79500,82500,1681600,78423.81
2010-02-01,83100,89700,79100,87300,548500,82986.66
2010-03-01,87300,93600,87000,90600,483500,86123.61
2010-04-01,90600,92400,80500,82100,620400,78043.58
2010-05-03,81600,81900,60200,71800,1029800,68252.48
2010-06-01,71800,80000,68900,75600,671800,71864.73
2010-07-01,77500,79400,70100,77100,601200,73290.62
2010-08-02,77600,78300,66300,68800,583300,65400.71
2010-09-01,69700,87100,69400,84900,725900,80705.23
2010-10-01,84100,92900,82600,88600,1179300,84222.42
2010-11-01,88500,96200,78300,80800,935500,76807.8
2010-12-01,81000,87600,76400,85800,842800,82205.5
2011-01-03,87100,87400,76700,78800,921400,75498.76
2011-02-01,79000,79400,66400,68900,613500,66013.51
2011-03-02,68000,71000,53200,70200,1107300,67259.05
2011-04-01,70300,70500,59100,59800,688600,57294.75
2011-05-02,60600,67500,54900,56800,703500,54420.43
2011-06-01,56600,59200,50800,56500,497400,54133
2011-07-01,56900,69900,56900,67600,644200,64767.97
2011-08-01,67500,68000,49700,54800,647200,52504.21
2011-09-01,55900,57200,49550,56200,532700,53845.56
2011-10-04,52900,61300,50900,60000,547600,57486.37
2011-11-01,58600,68500,56500,65100,562200,62372.71
2011-12-01,67400,71800,64800,65100,376900,62980.95
2012-01-02,65400,69000,62500,67500,288900,65302.83
2012-02-01,68000,78300,67600,70600,674600,68301.92
2012-03-01,70600,72400,62600,63800,444700,61723.27
2012-04-02,63800,64200,52000,53300,398400,51565.05
2012-05-01,53300,56200,49950,54000,311000,52242.26
2012-06-01,53300,57900,50300,57500,268100,55628.34
2012-07-02,58800,61200,55100,60700,325100,58724.17
2012-08-01,60400,65200,58300,59200,349600,57273
2012-09-03,59200,63200,55600,56000,489600,54177.16
2012-10-01,56000,57100,46500,46700,379100,45179.88
2012-11-01,46700,46850,40550,40650,461200,39326.81
2012-12-03,40300,47400,39900,45200,470000,44361.04
2013-01-01,45200,49450,45200,46550,434100,45685.98
2013-02-01,45900,45900,41000,43850,434100,43036.09
2013-03-01,43850,45550,41850,44850,228900,44017.54
2013-04-01,45250,45250,33650,40950,423000,40189.92
2013-05-01,40950,47750,40050,47050,245200,46176.7
2013-06-03,46850,46950,38100,42500,280200,41711.15
2013-07-01,41950,47100,40500,46100,229900,45244.33
2013-08-01,45750,47350,41150,42650,278700,41858.37
2013-09-02,42650,48000,42650,46150,425700,45293.4
2013-10-01,46150,46900,42250,43350,325500,42545.38
2013-11-01,43600,43600,36050,38150,318000,37441.89
2013-12-02,38150,38300,31700,35400,1177500,35400
2014-01-01,35400,38100,33200,36650,493800,36650
2014-02-03,36150,37200,33400,36200,466100,36200
2014-03-03,35400,35850,32700,35150,440500,35150
2014-04-01,35150,35150,34600,35100,943000,35100
