Date,Open,High,Low,Close,Volume,Adj Close
2010-05-03,99600,110000,95000,108000,127600,106458.11
2010-06-01,107500,128000,107500,117500,108600,115822.48
2010-07-01,117000,126000,113000,118000,89900,116315.34
2010-08-02,118000,129500,114500,120000,144100,118286.79
2010-09-01,122000,138000,121000,138000,148600,136029.81
2010-10-01,139000,149500,123500,124500,167800,122722.55
2010-11-01,123500,134500,117000,120000,145000,118286.79
2010-12-01,121000,142000,120500,139500,101700,138029.31
2011-01-03,140000,140000,123500,131000,126800,129618.93
2011-02-01,131000,135500,121500,121500,89800,120219.09
2011-03-02,121500,145500,121500,142000,111900,140502.97
2011-04-01,141500,168500,137500,157000,110100,155344.83
2011-05-02,156000,186000,156000,183500,121800,181565.45
2011-06-01,183500,193000,167500,173500,149600,171670.88
2011-07-01,175500,194500,168000,184000,110400,182060.17
2011-08-01,185000,203500,159000,180000,157900,178102.34
2011-09-01,181000,190500,152000,168000,141000,166228.86
2011-10-04,161000,188500,150000,161000,117500,159302.66
2011-11-01,158500,172500,143500,162000,133200,160292.11
2011-12-01,170500,170500,147500,163000,98400,161841.3
2012-01-02,161000,187500,154500,183000,94800,181699.12
2012-02-01,181000,186000,166500,167000,86900,165812.86
2012-03-01,167000,180500,165000,174000,83500,172763.09
2012-04-02,176500,185500,153000,159500,116900,158366.17
2012-05-01,159500,166500,138000,145000,114000,143969.25
2012-06-01,143500,146500,129000,142000,126400,140990.58
2012-07-02,141000,146000,116000,127500,134100,126593.65
2012-08-01,127500,147500,121000,142500,116400,141487.02
2012-09-03,142500,153000,137000,153000,97900,151912.38
2012-10-01,153000,153000,129500,135500,93000,134536.78
2012-11-01,133500,154000,129000,150500,106200,149430.16
2012-12-03,149500,161500,146500,159000,62400,158437.47
2013-01-01,159000,170500,156000,161500,94500,160928.62
2013-02-01,161500,161500,145500,151000,74700,150465.77
2013-03-01,151000,169500,149500,166500,77900,165910.94
2013-04-01,168500,174000,158500,160000,89000,159433.92
2013-05-01,160000,169500,156500,158000,62400,157441
2013-06-03,157000,161000,146000,150000,73000,149469.31
2013-07-01,149000,163500,147500,161500,49700,160928.62
2013-08-01,161000,164500,147000,148500,51500,147974.61
2013-09-02,149000,163500,149000,161000,62300,160430.39
2013-10-01,161500,174500,160000,169000,66300,168402.09
2013-11-01,171500,171500,151500,165000,60000,164416.23
2013-12-02,165000,166500,152000,161000,42600,161000
2014-01-01,161000,162500,138500,144000,50600,144000
2014-02-03,144500,147000,135500,141500,71100,141500
2014-03-03,143000,145500,131500,142000,72200,142000
2014-04-01,142000,146500,140500,144500,208800,144500
