Date,Open,High,Low,Close,Volume,Adj Close
2009-08-03,58100,59800,56300,57500,264700,52101.56
2009-09-01,57200,64600,57200,62300,291800,56450.91
2009-10-01,62900,64000,57400,57700,204600,52282.79
2009-11-02,57100,58900,53700,54700,149900,49564.45
2009-12-01,54700,57900,52800,54000,205600,48930.16
2010-01-04,53600,55700,49900,51500,218700,46664.88
2010-02-01,51000,55100,49200,54400,271100,49292.61
2010-03-01,54400,59600,53700,57000,281500,51648.51
2010-04-01,56500,59500,54800,56500,252200,51195.45
2010-05-03,56500,57400,49000,51700,257700,46846.1
2010-06-01,51300,55000,50100,53800,277400,48977.02
2010-07-01,52800,56800,51300,56500,243000,51434.98
2010-08-02,56300,60700,55700,57800,235200,52618.44
2010-09-01,57900,71500,57700,70500,342600,64179.93
2010-10-01,70300,72400,66100,69400,227200,63178.54
2010-11-01,68900,81000,68600,80200,400900,73010.36
2010-12-01,81100,92500,80300,92500,334900,85973.88
2011-01-03,93100,119500,87000,111500,522400,103633.38
2011-02-01,114500,121500,102500,107500,595400,99915.59
2011-03-02,106500,162000,104000,152000,820300,141275.98
2011-04-01,153500,170000,138000,159500,1098900,148246.84
2011-05-02,158000,160000,126500,153000,757800,142205.44
2011-06-01,153500,157000,130000,137500,588300,129103.13
2011-07-01,139000,161000,136500,149000,624300,139900.84
2011-08-01,152000,160500,93900,122000,984700,114549.69
2011-09-01,122500,127000,96600,105000,887000,98587.84
2011-10-04,97700,127500,81600,117500,1135700,110324.5
2011-11-01,115500,127500,102000,106000,715600,99526.78
2011-12-01,112500,118000,97000,100000,532500,96354.03
2012-01-02,101000,125000,99600,122000,457500,117551.92
2012-02-01,120500,145000,120500,125500,723400,120924.31
2012-03-01,125500,129000,108000,112000,594000,107916.52
2012-04-02,114000,114000,95700,97900,590400,94330.59
2012-05-01,97900,103500,89500,92700,414200,89320.19
2012-06-01,91600,99000,86400,90800,380100,87867.29
2012-07-02,93300,97600,90000,96200,371700,93092.88
2012-08-01,95700,112000,94700,103000,514500,99673.25
2012-09-03,105000,111500,102500,106000,310900,102576.35
2012-10-01,106000,106500,94300,99900,249700,96673.38
2012-11-01,100000,102000,94800,97900,272400,94737.97
2012-12-03,97400,108500,96000,104000,259000,102461.2
2013-01-01,104000,106500,96500,97900,271700,96451.46
2013-02-01,97000,101500,90500,99900,305500,98421.87
2013-03-01,99900,100000,91800,93200,209300,91821
2013-04-01,92900,93600,86000,88500,211100,87190.54
2013-05-01,88500,90400,86400,87600,198100,86303.86
2013-06-03,87200,87400,66100,73200,472900,72508.28
2013-07-01,72100,76700,70400,75500,222000,74786.55
2013-08-01,75000,79800,73000,76800,240100,76074.27
2013-09-02,76500,81100,75900,77900,231500,77163.88
2013-10-01,77300,81500,75100,77500,254300,76767.65
2013-11-01,77500,77500,72000,75800,186300,75083.72
2013-12-02,75800,76200,71600,74000,173300,74000
2014-01-01,74000,74200,66700,68600,283900,68600
2014-02-03,68000,68400,64900,65400,220100,65400
2014-03-03,64900,65500,60400,61600,276100,61600
2014-04-01,61700,62100,61100,61600,346600,61600
