Date,Open,High,Low,Close,Volume,Adj Close
2010-01-04,1681.71,1696.14,1681.71,1696.14,295600,1696.14
2010-01-05,1701.62,1702.39,1686.45,1690.62,407600,1690.62
2010-01-06,1697.88,1706.89,1696.1,1705.32,425400,1705.32
2010-01-07,1702.92,1707.9,1683.45,1683.45,461600,1683.45
2010-01-08,1694.06,1695.26,1668.84,1695.26,379200,1695.26
2010-01-11,1700.79,1705.73,1694.12,1694.12,405200,1694.12
2010-01-12,1695.83,1701.16,1683.29,1698.64,382800,1698.64
2010-01-13,1683.51,1687.58,1671.11,1671.41,360800,1671.41
2010-01-14,1680.68,1692.78,1677.46,1685.77,433200,1685.77
2010-01-15,1694.65,1704.43,1686.12,1701.8,414800,1701.8
2010-01-18,1696.14,1716.62,1688.89,1711.78,420000,1711.78
2010-01-19,1719.41,1723.22,1706.73,1710.22,383000,1710.22
2010-01-20,1723.01,1723.01,1708.58,1714.38,694800,1714.38
2010-01-21,1700.53,1722.01,1695.18,1722.01,542600,1722.01
2010-01-22,1696.21,1706.09,1665.6,1684.35,614200,1684.35
2010-01-25,1662.77,1681.83,1660.58,1670.2,584200,1670.2
2010-01-26,1670.47,1671.66,1626.98,1637.34,576400,1637.34
2010-01-27,1641.88,1643.64,1620.55,1625.48,446200,1625.48
2010-01-28,1632.58,1649.46,1619.26,1642.43,478800,1642.43
2010-01-29,1621,1626.57,1595.39,1602.43,473400,1602.43
2010-02-01,1603.87,1611.99,1590.8,1606.44,381800,1606.44
2010-02-02,1618.6,1618.6,1591.24,1595.81,434200,1595.81
2010-02-03,1614.16,1618.86,1602.55,1615.02,437400,1615.02
2010-02-04,1615.48,1619.37,1607.87,1616.42,396400,1616.42
2010-02-05,1567.59,1575.16,1560.99,1567.12,460200,1567.12
2010-02-08,1565.24,1566.3,1548.78,1552.79,445000,1552.79
2010-02-09,1550.8,1571.96,1549.11,1570.49,433400,1570.49
2010-02-10,1578.83,1581.56,1565.79,1570.12,435600,1570.12
2010-02-11,1574.95,1600.41,1574.77,1597.81,393000,1597.81
2010-02-12,1595.95,1598.41,1577.89,1593.66,291800,1593.66
2010-02-16,1589.97,1608.86,1586.87,1601.05,275000,1601.05
2010-02-17,1619.04,1628.31,1618.27,1627.43,383200,1627.43
2010-02-18,1630.89,1631.71,1618.81,1621.19,313600,1621.19
2010-02-19,1611.09,1623.25,1592.92,1593.9,345400,1593.9
2010-02-22,1617.16,1630.51,1617.16,1627.1,306800,1627.1
2010-02-23,1626.75,1630.45,1616.04,1628.9,351600,1628.9
2010-02-24,1616.55,1618.46,1606.24,1612.83,390000,1612.83
2010-02-25,1620.25,1621.84,1582.22,1587.51,402800,1587.51
2010-02-26,1593.73,1596.55,1580.7,1594.58,331200,1594.58
2010-03-02,1612.43,1620.15,1608.97,1615.12,414600,1615.12
2010-03-03,1615.25,1622.63,1611.35,1622.44,403000,1622.44
2010-03-04,1625.35,1631.1,1612.47,1618.2,382600,1618.2
2010-03-05,1624.8,1634.57,1624.74,1634.57,343800,1634.57
2010-03-08,1653.54,1660.28,1649.67,1660.04,367400,1660.04
2010-03-09,1657.94,1661.26,1653.98,1660.83,634400,1660.83
2010-03-10,1662,1662.88,1653.69,1662.24,499800,1662.24
2010-03-11,1670.82,1672.48,1656.48,1656.62,527000,1656.62
2010-03-12,1666.59,1666.86,1653.03,1662.74,368600,1662.74
2010-03-15,1663.86,1667.44,1643.51,1649.5,343200,1649.5
2010-03-16,1654.52,1655.27,1642.86,1648.01,512200,1648.01
2010-03-17,1663.3,1682.86,1659.64,1682.86,605200,1682.86
2010-03-18,1679.21,1687.7,1675.1,1675.17,433600,1675.17
2010-03-19,1682.52,1687.68,1677.62,1686.11,440400,1686.11
2010-03-22,1678.51,1680.94,1664.88,1672.67,346600,1672.67
2010-03-23,1685.07,1689.46,1677.91,1681.82,413400,1681.82
2010-03-24,1693.56,1695.03,1678.07,1681.01,370000,1681.01
2010-03-25,1680.42,1688.39,1677.05,1688.39,388400,1688.39
2010-03-26,1683.96,1699.94,1680.91,1697.72,396800,1697.72
2010-03-29,1681.99,1699.81,1681.44,1691.99,339000,1691.99
2010-03-30,1705.51,1705.57,1693.83,1700.19,319800,1700.19
2010-03-31,1702.58,1704.81,1689.92,1692.85,327200,1692.85
2010-04-01,1695.3,1719.74,1695.3,1719.17,295800,1719.17
2010-04-02,1723.29,1725.39,1715.56,1723.49,353400,1723.49
2010-04-05,1728.27,1731,1711.16,1724.99,423200,1724.99
2010-04-06,1732.98,1732.98,1719.14,1726.09,419600,1726.09
2010-04-07,1725.31,1729.23,1722.19,1726.6,399200,1726.6
2010-04-08,1722.13,1733.78,1719.51,1733.78,361800,1733.78
2010-04-09,1735,1737.45,1710.11,1724.47,451800,1724.47
2010-04-12,1730.37,1733.3,1707.92,1710.3,415200,1710.3
2010-04-13,1714.96,1716.09,1699.58,1710.59,368200,1710.59
