naics,year,emp,pay,prode,prodh,prodw,vship,matcost,vadd,invest,invent,energy,cap,equip,plant,piship,pimat,piinv,pien,dtfp5,tfp5,dtfp4,tfp4
311513,2008,42.5,1714.2,35.3,71.1,1317.5,38027.1,31544.9,6405,755.5,2471.9,514.8,6151.3,4478.5,1672.8,1.345999956,1.243999958,1.144999981,1.546000004,-0.045000002,0.861999989,-0.045000002,0.861999989
311514,2008,14,722.1,10.5,23.4,495.8,14275.9,8641.8,5602.4,414.5,959.7,296.3,3385.3,2262.5,1122.8,1.284999967,1.281000018,1.151000023,1.639999986,0.107000001,0.904999971,0.107000001,0.906000018
311520,2008,18.2,766.6,14.4,28.5,564.4,7844.4,3693.1,4102,175.2,466.4,122.6,3189.9,2008.9,1181,1.356999993,1.297999978,1.138000011,1.192000031,-0.098999999,1.00999999,-0.098999999,1.00999999
311611,2008,143.7,4725.8,120.7,263,3560.7,72706.6,60581.4,11539,1056.4,2752.6,1020.7,11597.2,6735.9,4861.3,1.291000009,1.248000026,1.169999957,1.524000049,0.001,0.961000025,0.002,0.962000012
311612,2008,109.4,3821.9,91.9,200.2,2879.6,41183.4,25468.4,16320.5,488.8,1157.2,578.2,6776.5,3865.5,2911,1.217000008,1.317000031,1.161000013,1.542999983,-0.001,1.108999968,-0.001,1.108999968
311613,2008,9.4,383.6,7.9,17.3,289,3822.9,1521.4,2447.8,27.7,69.1,53.7,1254.8,790.8,464,1.358999968,1.26699996,1.146999955,1.680999994,-0.193000004,1.279000044,-0.225999996,1.226999998
311615,2008,243.1,6286,218.3,453.4,5220.3,52212.5,32144.8,20515.8,2480.2,2263.9,856.2,11107.7,7380.7,3727,1.103000045,1.20599997,1.152999997,1.363000035,-0.104000002,1.092000008,-0.104000002,1.093000054
311711,2008,2.6,84.2,2.2,4.2,58.5,873.4,579.9,301.9,32.9,151.6,24.6,542,304.5,237.5,1.128999949,1.319000006,1.138000011,1.577000022,-0.064999998,1.144999981,-0.061999999,1.148000002
311712,2008,34.4,1082.4,29.4,56.5,751.9,9338,5509.9,3839.1,318,1440.8,262.6,2219,1543.9,675.1,1.394999981,1.319000006,1.146999955,1.574000001,-0.136999995,0.985000014,-0.136000007,0.986999989
311811,2008,54.1,1042.5,31.5,60.4,542.5,3573.6,1260.1,2274.9,108.7,79.1,68.1,1312.9,852.6,460.3,1.44599998,1.394000053,1.125,1.473999977,-0.108999997,0.944999993,-0.108999997,0.944999993
311812,2008,135.6,5314.2,79,151.6,2765.4,27127,9909.4,16980,813.2,622.2,516.7,11942.2,7528,4414.2,1.424999952,1.394000053,1.129999995,1.506000042,-0.077,0.879000008,-0.077,0.879999995
311813,2008,18.5,698.2,10.8,20.7,363.4,5125.2,3067.6,2204.1,219.3,192.6,97.6,1214.1,936.3,277.8,1.445000052,1.381000042,1.131999969,1.396999955,-0.150999993,0.809000015,-0.150999993,0.809000015
311821,2008,29.4,1161.1,23.9,47.7,824.3,11456.5,4222,7170.7,176.6,488.6,164,4355,3277.1,1077.9,1.23300004,1.419999957,1.100999951,1.463999987,-0.005,0.975000024,-0.005,0.976000011
311822,2008,16.2,656.8,13.2,26.3,466.3,6810.7,3773.6,3140.1,149.1,436.7,97.5,2339.5,1686.9,652.6,1.222000003,1.401000023,1.138000011,1.355000019,-0.061000001,0.97299999,-0.061000001,0.97299999
311823,2008,3.5,151.2,2.8,5.7,107.3,1699.6,994.4,737.1,38.9,115.1,24.3,841.3,639.9,201.4,1.402999997,1.434999943,1.092000008,1.409000039,-0.196999997,0.667999983,-0.196999997,0.667999983
311830,2008,14.4,418.1,11.6,21.1,298.6,2908,1299.3,1600.9,73.6,85.7,70,641,500.5,140.5,1.427999973,1.54400003,1.108999968,1.536000013,-0.064999998,1.138000011,-0.064999998,1.139000058
311911,2008,13.3,516.6,10.2,16.6,298.4,7342.5,5076,2383.8,264.3,740.2,97.8,1900.5,1487.3,413.2,1.159000039,1.480000019,1.125,1.536999941,0.086000003,1.090000033,0.086000003,1.090999961
311919,2008,30.7,1091.6,23.6,38.4,630.5,18576.6,4889.9,13658,254.6,713.1,247.3,5385,3898.3,1486.7,1.378000021,1.402999997,1.138000011,1.710999966,-0.055,1.228000045,-0.056000002,1.228999972
311920,2008,14,600.2,9.2,18.3,331.9,8721.3,4827.6,3908.6,155.4,724.2,111.3,3778.8,2321.6,1457.2,1.215999961,1.335000038,1.087000012,1.572999954,-0.028000001,0.987999976,-0.028000001,0.989000022
311930,2008,6.5,336.2,4,8.4,168.1,9335.8,2162.1,7216.8,152.2,493.4,48,1351.1,834.5,516.6,1.200000048,1.281000018,1.164000034,1.480000019,-0.027000001,1.078999996,-0.027000001,1.078999996
311941,2008,15.1,663.3,10.1,20.4,332.6,7364.4,4316.2,3052.3,183.9,813.1,76.8,2487.3,1696.1,791.2,1.31400001,1.368000031,1.129999995,1.381000042,-0.079000004,0.850000024,-0.079000004,0.850000024
311942,2008,18.3,928,12.1,24.6,465.3,8126.4,4234.5,3855.6,180.4,797.7,84.7,1847.1,1258.8,588.3,1.26699996,1.299999952,1.167999983,1.394999981,-0.028000001,1.014000058,-0.028000001,1.014000058
311991,2008,32,1038.9,24.5,49.3,657.5,9225.9,5033.2,4190.7,311.7,686.8,170,2164.4,1623.2,541.2,1.213000059,1.340999961,1.146999955,1.366999984,0.005,1.148000002,0.005,1.148000002
311999,2008,32.4,1236.8,24.8,49.9,782.7,11716.2,6531,5195.7,404.5,891.1,215.9,4246.4,3022.4,1224,1.350999951,1.340999961,1.144999981,1.470999956,-0.059,0.861999989,-0.059999999,0.861999989
312111,2008,54.5,2479.6,29.5,61.3,1246.4,42659.6,26106,16542.4,1559.8,1584.9,553.9,14305.2,10209.7,4095.5,1.327000022,1.279999971,1.123999953,1.422999978,-0.02,0.944000006,-0.02,0.944999993
312112,2008,10.3,429.2,5.6,11.6,215.7,4589.4,1779.3,2777.3,106.3,108,59.6,1263.5,935.1,328.4,1.08099997,1.279999971,1.148000002,1.31099999,-0.108999997,1.460999966,-0.109999999,1.460999966
312113,2008,5.9,175.5,3.2,6.6,88.2,862.7,171.3,679.7,8.3,10.4,11.2,351.2,244.7,106.5,1.41900003,1.279999971,1.100999951,1.309999943,-0.044,1.544999957,-0.055,1.511000037
312120,2008,21.4,1232.1,15.8,30.4,795.5,19616,7671.3,11941,817.8,369.5,406.5,13568.4,9024.8,4543.6,1.29400003,1.363000035,1.139000058,1.623999953,-0.077,0.898000002,-0.075999998,0.898999989
312130,2008,34.5,1485.4,14.7,27.3,560.5,13404,5934.8,8156.2,816.9,8236.2,126.5,4506.6,3176.3,1330.3,1.16900003,1.23300004,1.171000004,1.286000013,-0.037999999,1.156999946,-0.037999999,1.157999992
312140,2008,8.2,421.2,4.9,9.7,205.8,6953.1,2238.1,4736.5,114,1853.5,49.4,1385.1,882.8,502.3,1.258999944,1.355000019,1.16900003,1.631999969,-0.046999998,1.337000012,-0.046999998,1.338000059
312210,2008,2.4,65.6,2.1,3.7,42.6,1166.6,652.4,505,5.8,291,10.4,699.6,240.7,458.9,1.095999956,1.264999986,0.940999985,1.5,0.194999993,1.319000006,0.194999993,1.317999959
312221,2008,10.1,768.8,7.4,14.2,467.9,32286.3,4441.4,27797.4,281.5,2830.8,88.7,6136.3,3488.8,2647.5,2.066999912,1.269000053,0.93599999,1.526000023,-0.085000001,0.702000022,-0.085000001,0.702000022
312229,2008,5.6,264.7,4.1,7.9,161.1,3982.8,884.7,3156.2,62.5,563.8,10.9,802.9,488.6,314.3,1.513000011,1.319000006,1.001000047,1.521000028,-0.152999997,0.546999991,-0.152999997,0.546999991
313111,2008,21.1,597.3,19.1,38,493,4650.9,3097.8,1523.1,70.1,362.5,214.4,3999.8,2478.4,1521.4,1.059000015,1.078999996,1.17900002,1.136999965,-0.061999999,0.99000001,-0.061999999,0.99000001
313112,2008,13.6,406.3,12.3,24.5,335.3,3948,2769.8,1186.6,69.3,324.1,182,1492.3,1034.4,457.9,1.034999967,1.078999996,1.167000055,1.172000051,-0.037,1.095000029,-0.035999998,1.098999977
313113,2008,1.1,29.7,1,2,24.5,195.7,122.3,68.8,3.1,14.3,9,195.7,112.7,83,1.213999987,1.078999996,1.161000013,1.220000029,-0.028999999,0.902999997,-0.027000001,0.907000005
313210,2008,24.8,777,21.6,41.8,581.5,5282,3239.6,2015.7,107,831.9,182.1,9064,5202.6,3861.4,1.023000002,1.085999966,1.148000002,1.264000058,-0.171000004,0.852999985,-0.171000004,0.852999985
313221,2008,7.8,254.5,6.1,11.8,160.9,1080.6,503.9,591.4,24.8,230.2,31.1,679.8,407.3,272.5,1.103000045,1.118000031,1.177999973,1.495000005,0.044,1.008999944,0.044,1.008000016
313222,2008,1.2,29.4,0.9,1.8,18.6,88.3,22.6,65.5,1.1,10.3,2.5,100.4,38.5,61.9,1.210999966,1.118000031,1.177000046,1.42900002,-0.090000004,0.709999979,-0.086000003,0.714999974
313230,2008,19.3,938.7,15.3,29.3,684.7,7481.2,3729,3702.6,366.6,810.8,263.9,3133.5,2433.6,699.9,1.116000056,1.269999981,1.149000049,1.338000059,-0.028999999,1.350000024,-0.028999999,1.350000024
313241,2008,4.1,127.7,3.3,6.7,88.3,742.1,461.3,266.7,21.3,82.4,24.6,1079.3,609.3,470,0.935000002,1.088000059,1.131999969,1.623999953,-0.035,0.936999977,-0.037999999,0.934000015
313249,2008,4.7,167.3,3.8,7.8,115.7,908.8,526,381.2,24.3,94,30.2,778.1,512.2,265.9,1.008999944,1.088000059,1.144000053,1.574000001,-0.037999999,0.808000028,-0.039000001,0.805999994
313311,2008,15.4,515,12.3,24.5,339.4,2999.4,1869.6,1085.9,63,352.7,179.1,2644.1,1388,1256.1,1.07099998,1.078999996,1.14199996,1.720999956,-0.191,0.721000016,-0.191,0.722000003
313312,2008,14.3,426.7,11.3,22.7,281.2,2092.6,1273.5,816.4,42.9,240.3,125,1586.8,948.6,638.2,0.991999984,1.078999996,1.154999971,1.652999997,-0.178000003,0.828999996,-0.173999995,0.829999983
313320,2008,8.2,392.1,5.9,12.2,225.9,2375.9,1589.4,766.7,82.2,354.8,60.9,1151.3,677,474.3,1.286999941,1.215999961,1.172999978,1.583999991,-0.057999998,0.904999971,-0.057999998,0.904999971
314110,2008,39.6,1281.1,32.1,68.7,855.6,11751.4,7145.3,4540.4,153.4,1284.2,652.3,3038,1871.4,1166.6,1.220000029,1.098999977,1.052000046,1.605999947,-0.122000001,0.879999995,-0.108000003,0.893999994
314121,2008,11.2,282.7,8.4,15.5,167.6,888.9,384.4,523.5,15.2,78.2,9.3,341.5,171.1,170.4,1.067999959,1.059999943,1.085000038,1.401000023,-0.063000001,0.838,-0.061999999,0.838999987
314129,2008,20.1,527.7,15.1,27.8,312.8,3721.8,2210.3,1424.2,87.6,449.9,38.8,1193.8,755.5,438.3,1.034999967,1.059999943,1.072999954,1.434000015,-0.035,0.83099997,-0.035,0.83099997
314911,2008,5.3,148.8,4,7.5,83.4,626.5,332.9,301,10.7,104.1,5.4,188.3,106,82.3,1.172999978,1.149999976,1.049999952,1.297999978,-0.041999999,0.885999978,-0.041999999,0.885999978
314912,2008,18.1,609,13.5,25.3,341.4,2535.4,1154.5,1416.8,43.7,361.2,21.8,425.9,312.7,113.2,1.391000032,1.149999976,1.067999959,1.328999996,-0.068999998,0.930000007,-0.068999998,0.930000007
314991,2008,4.2,158,3.1,6,87.2,828.1,429.5,387.3,23.7,149.3,11.1,335.8,222.3,113.5,1.044999957,1.146000028,1.077000022,1.182000041,-0.082000002,1.139000058,-0.082000002,1.139000058
314992,2008,3.2,135.2,2.7,5.7,101,1011.4,739.1,289.8,22.6,155.5,55.5,534.2,327.6,206.6,1.213999987,1.098999977,1.059999943,1.305999994,-0.115999997,0.827000022,-0.115999997,0.828000009
314999,2008,34.6,1008.4,26.1,49.6,651.2,5266.4,2629.1,2656.5,239.8,626,73.4,1979.3,1341.5,637.8,1.103000045,1.146000028,1.059999943,1.342000008,0.011,1.014999986,0.011,1.014999986
315111,2008,4.2,100.4,3.4,6.3,74.8,585.5,308.3,289.1,9.9,69.9,16,785.6,308.5,477.1,1.123999953,1.105000019,1.059000015,1.355999947,0.013,0.796999991,0.012,0.797999978
315119,2008,10,277.5,8.2,15,206.9,1319.5,667,621.2,21,151.2,36,817.4,489.5,327.9,1.159000039,1.10800004,1.049999952,1.343000054,0.028999999,0.81400001,0.029999999,0.814999998
315191,2008,4.1,108.1,3.1,5.9,68.3,594.8,338.5,247.9,7.8,84.7,5.8,1021.1,429.8,591.3,1.029999971,1.078999996,1.077999949,1.501000047,-0.131999999,0.70599997,-0.134000003,0.703999996
315192,2008,0.6,19,0.5,0.9,12,194.4,121.2,67.4,2.8,30.3,1.9,346.1,126.7,219.4,1.00999999,1.078999996,1.072000027,1.519999981,-0.119999997,0.785000026,-0.131999999,0.778999984
315211,2008,15.4,330.5,13.2,23.3,240.9,562.7,172.6,371.6,8.9,53.4,3.6,326.6,158.6,168,1.06400001,1.090999961,1.075999975,1.562999964,-0.331,0.638999999,-0.331999987,0.635999978
315212,2008,41,813.1,35.2,62,592.5,2366.2,1098.4,1234.1,56.7,340,15.1,792.1,450.2,341.9,1.024000049,1.090999961,1.087000012,1.516000032,-0.312999994,0.76700002,-0.31400001,0.762000024
315221,2008,0.5,11.6,0.4,0.8,7.9,52.4,23.7,29.4,0.4,9.7,0.4,106.4,41.1,65.3,1.016000032,1.06400001,1.100999951,1.399999976,-0.008,0.323000014,-0.007,0.324000001
315222,2008,6.6,171,5.4,10.2,115.7,825.8,377.5,439.1,6.7,154.1,6.3,442.4,125.8,316.6,1.113000035,1.06400001,1.133999944,1.315999985,-0.037999999,0.764999986,-0.037999999,0.764999986
315223,2008,6.2,170.1,5,9.6,115.1,694.4,427.4,291.5,7.6,174.5,5.3,763.6,336.5,427.1,0.99000001,1.06400001,1.100000024,1.353999972,0.001,0.510999978,0.001,0.510999978
315224,2008,2.2,42.6,1.8,3.4,28.8,323.9,139.4,173.9,2.5,56.9,2.5,1012.9,346.2,666.7,1.019999981,1.06400001,1.090999961,1.353999972,-0.021,0.296000004,-0.021,0.296000004
315225,2008,6.2,151.3,5.1,9.6,102.4,732.5,383.6,369.3,6.8,156.7,5.6,258.4,132.8,125.6,0.995999992,1.06400001,1.072000027,1.300999999,-0.022,0.749000013,-0.023,0.749000013
315228,2008,3.5,79.4,2.9,5.4,53.7,374.2,200.7,179.6,3.5,81.9,2.8,347.9,131,216.9,1.037999988,1.06400001,1.116999984,1.342000008,-0.025,0.697000027,-0.025,0.697000027
315231,2008,1.5,53.3,0.9,1.7,20.9,531.1,267.5,258.9,3,47.2,1.9,440.1,146.6,293.5,1.036000013,1.067000031,1.093999982,1.230999947,-0.050000001,0.60799998,-0.050000001,0.60799998
315232,2008,6.3,261.4,3.7,7.1,102.3,2736.8,1699.3,1014.6,19.1,300.2,9.8,661.7,373.2,288.5,1.036000013,1.067000031,1.06400001,1.282999992,-0.026000001,0.91900003,-0.026000001,0.91900003
315233,2008,7,276.9,4.1,7.9,108.4,1893.8,1132.7,767.9,12.7,200.1,6.8,821.3,307.5,513.8,0.999000013,1.067000031,1.141000032,1.24000001,-0.046999998,0.876999974,-0.046999998,0.876999974
315234,2008,1.5,47.8,0.9,1.7,18.7,414.5,226.4,188.2,2.5,40,1.5,394.7,110.5,284.2,1.021000028,1.067000031,1.113000035,1.297999978,-0.055,0.623000026,-0.055,0.623000026
315239,2008,9.7,378.7,5.7,11,148.2,2747.4,1447.4,1311.8,16.3,255.7,9.8,920.1,493.3,426.8,1.00999999,1.067000031,1.09800005,1.256000042,-0.018999999,0.763999999,-0.018999999,0.763000011
315291,2008,0.3,7.3,0.2,0.4,4.3,40.8,18.2,23.5,0.5,8.9,0.3,136.7,55.5,81.2,1.014000058,1.065999985,1.034999967,1.233999968,0.052000001,0.374000013,0.052000001,0.374000013
315292,2008,0.8,24.9,0.6,1.1,14.7,109.4,59.1,52.1,1.5,28.9,0.7,41.4,20.5,20.9,1.235000014,1.065999985,1.04400003,1.159000039,-0.021,0.718999982,-0.021,0.718999982
315299,2008,9.7,255.1,7.1,13.2,150.3,1201.8,539.6,679.2,13.4,263.7,8.1,191.6,120.1,71.5,1.148000002,1.065999985,1.052000046,1.213999987,-0.008,0.975000024,-0.008,0.973999977
315991,2008,3.9,106.8,3,5.9,60.4,320.3,149.2,172.5,3.9,50.7,2.9,175.3,79.6,95.7,1.129999995,1.177000046,1.095000029,1.337000012,-0.064999998,0.753000021,-0.064999998,0.753000021
315992,2008,1.2,25.6,0.9,1.8,14.5,111.4,61.6,47.9,1.8,20.9,1,95.6,41.5,54.1,1.208999991,1.177000046,1.062000036,1.309999943,-0.123999998,0.602999985,-0.123999998,0.602999985
315993,2008,1.4,46.4,1.1,2.1,26.3,267.3,141.5,126,4,48.1,2.4,60.6,32.3,28.3,1.082000017,1.177000046,1.123000026,1.315999985,-0.026000001,0.763999999,-0.025,0.764999986
315999,2008,5,128.2,3.9,7.6,72.5,595.2,323.4,280.4,9.7,109.8,5.4,371.3,167.6,203.7,1.103000045,1.177000046,1.092000008,1.317999959,-0.018999999,0.717999995,-0.018999999,0.717999995
316110,2008,4.4,165.5,3.3,6.8,106.3,1385,971.7,404,22.6,119.8,34.5,619.3,273.3,346,1.228999972,1.353999972,1.06400001,1.575000048,0.043000001,0.805000007,0.043000001,0.805000007
316211,2008,2.2,76.9,1.7,3.2,52,511.1,233.8,299.3,4.8,87.4,3.8,162.1,71,91.1,1.13499999,1.233999968,1.055999994,1.289999962,0.052000001,0.999000013,0.052000001,0.999000013
316212,2008,0.6,17.3,0.5,0.9,11.7,125.5,64.4,55.6,1.4,24.1,0.9,38,19.1,18.9,1.087000012,1.233999968,1.042000055,1.287999988,0.064000003,0.953000009,0.064000003,0.953000009
316213,2008,5.8,165.9,4.6,8.5,112.2,844.2,452,400.3,10.2,169,6.3,349.4,153.6,195.8,1.108999968,1.233999968,1.059999943,1.207999945,0.030999999,0.847000003,0.030999999,0.847000003
316214,2008,3.3,92.5,2.6,4.9,62.6,372.5,156.4,244.4,3.3,58.5,2.8,202.2,53.8,148.4,1.101999998,1.233999968,1.047999978,1.256999969,0.057999998,1.202000022,0.057999998,1.202000022
316219,2008,0.9,28.5,0.7,1.3,19.3,81.7,32.4,55.2,0.7,12.1,0.6,92,28.2,63.8,1.126000047,1.233999968,1.037999988,1.23300004,0.056000002,1.004999995,0.056000002,1.004999995
316991,2008,3.9,110.9,2.8,5.6,56.7,449.5,187.5,260.3,8.2,92.9,2.7,211.5,119.8,91.7,1.113999963,1.212000012,1.077999949,1.304999948,-0.129999995,0.546999991,-0.129999995,0.546999991
316992,2008,1.8,69.9,1.3,2.6,35.8,619.3,242.3,383.5,9.4,120.1,3.7,94.1,43.3,50.8,1.360000014,1.212000012,1.093999982,1.332999945,-0.174999997,1.644000053,-0.173999995,1.644000053
316993,2008,2.2,86.4,1.6,3.2,44.2,392.1,183.2,202.1,8,90.8,2.4,98.1,54.7,43.4,1.077999949,1.212000012,1.077999949,1.297000051,-0.127000004,0.936999977,-0.127000004,0.936999977
316999,2008,6.6,179.9,4.7,9.5,92,630.2,310.2,314,14.3,153.8,3.8,201.3,112.6,88.7,1.136000037,1.212000012,1.06400001,1.378999949,-0.103,0.727999985,-0.103,0.727999985
321113,2008,79.8,2929.9,66.9,138.9,2233.5,19197.1,12955.2,6083.2,485.7,2456.3,598.7,9572.7,6422,3150.7,0.833000004,1.074000001,1.136999965,1.495000005,0.028000001,1.167999983,0.028000001,1.16900003
321114,2008,11.9,464.2,9.9,20.6,353.8,5074.8,3837.6,1194.8,128.5,727.6,158.3,1348.2,945.9,402.3,1.011999965,1.174999952,1.164000034,1.518000007,-0.056000002,1.093999982,-0.052000001,1.100000024
321211,2008,16.1,541.1,14.1,29.9,429.4,2937,1844.6,1081,104.4,336.8,101.8,967.6,555.6,412,1.093000054,1.072999954,1.161000013,1.371000051,-0.022,0.953000009,-0.018999999,0.95599997
321212,2008,16.1,640.2,14,29.7,508.1,3585,2374.1,1186,129.4,433.4,124.2,2054.3,1145.9,908.4,0.906000018,1.072999954,1.128999949,1.375,0.017999999,1.177999973,0.017999999,1.177999973
321213,2008,5.6,228.1,3.9,7.7,134,1709.6,1128.6,586,36.5,177.8,23.1,561,422,139,0.866999984,1.024999976,1.156999946,1.348999977,-0.107000001,1.041000009,-0.108000003,1.041000009
321214,2008,31.1,1026.5,21.7,42.7,602.9,3873.7,2101.7,1754.3,67.9,331.1,52.3,1146.1,827,319.1,0.911000013,1.024999976,1.164000034,1.34800005,-0.135000005,1.011999965,-0.134000003,1.013000011
321219,2008,18,788.7,14.3,31.2,563.2,6275.6,4332.5,1917.5,300.7,573.4,580.4,3660.2,2678.7,981.5,1.090000033,1.289000034,1.126000047,1.491999984,-0.089000002,1.041000009,-0.089000002,1.041000009
321911,2008,71.3,2504.5,55.8,106.7,1702,12261.1,6173.1,6024.6,262.2,1409,186,3194.4,2124.1,1070.3,1.164000034,1.077999949,1.136999965,1.31400001,-0.064000003,0.938000023,-0.063000001,0.93900001
321912,2008,27.3,857.9,21.4,40.9,583,5507.1,3370.5,2077.7,143.2,769.3,83.5,2302.7,1414.8,887.9,0.916999996,1.05400002,1.139000058,1.315999985,0.004,1.171000004,0.003,1.171000004
321918,2008,38.5,1273,30.1,57.6,865.1,6332,3363,2926.5,142.8,767.6,96,1629.3,1065.2,564.1,1.171000004,1.057999969,1.139999986,1.297000051,-0.050999999,0.950999975,-0.050000001,0.950999975
321920,2008,56.1,1480,45.6,91.4,1065,7341.3,3888.9,3469.3,254.1,618.6,118.7,1849.5,1093.6,755.9,1.167999983,1.136999965,1.154000044,1.43900001,-0.012,1.018000007,-0.012,1.018000007
321991,2008,34.9,1087.9,27.4,53.1,725.1,5002.5,2837.4,2125.7,125.5,341.5,32.8,1801.1,498.5,1302.6,1.396999955,1.15199995,1.289000034,1.312999964,-0.071999997,0.643999994,-0.071000002,0.643999994
321992,2008,21.2,764.9,14.2,26.4,418.2,3422.3,1862.8,1513.2,52.6,341,27,951.8,372.4,579.4,1.388000011,1.103000045,1.203999996,1.351999998,-0.115999997,0.800000012,-0.115999997,0.800999999
321999,2008,33.8,1031.6,26.1,49,688.7,5485.3,2738.5,2637.4,205,832.7,117.1,1945.2,1245.6,699.6,1.266000032,1.103999972,1.139000058,1.361999989,-0.085000001,0.842999995,-0.085000001,0.842999995
