naics,year,emp,pay,prode,prodh,prodw,vship,matcost,vadd,invest,invent,energy,cap,equip,plant,piship,pimat,piinv,pien,dtfp5,tfp5,dtfp4,tfp4
333518,2003,13.4,679,7.7,16.1,330.8,2629.1,1131.1,1487.4,29.4,456.8,26.3,652.3,493.4,159,1.100000024,0.986000001,0.906000018,1.118999958,-0.028000001,0.818000019,-0.028000001,0.819000006
333611,2003,16,924.5,9.9,21.1,497.1,13631,6478.1,7011.6,192.5,1411.5,43.4,3927,2884.2,1042.8,1.055999994,0.970000029,0.938000023,1.143000007,-0.149000004,1.360999942,-0.149000004,1.360999942
333612,2003,12.4,522.9,8.6,16.5,314.3,1986.2,787.1,1204.5,35.5,431,29.7,1582.1,1065.3,516.8,1.080000043,0.986000001,0.949999988,1.175999999,-0.018999999,0.893000007,-0.018999999,0.893000007
333613,2003,15.6,649.7,11.1,21.7,373.1,2601.8,982.7,1616.6,75.9,534,43.5,1831.5,1213.1,618.4,1.077000022,0.986000001,0.952000022,1.126999974,0.003,0.897000015,0.003,0.898000002
333618,2003,44.6,2139.4,33.1,67.1,1357.1,20696.3,14163.7,6409.4,581.8,1952.8,146.3,9913.7,7729.9,2183.8,1.032999992,0.985000014,0.935000002,1.133000016,-0.011,0.842999995,-0.012,0.842999995
333911,2003,31,1393.3,17.9,38.3,631.6,7834.2,3737.4,4130.8,139.6,1274.6,55.5,2928.5,2066,862.6,1.116999984,0.990999997,0.944999993,1.09800005,0.050999999,0.968999982,0.050999999,0.968999982
333912,2003,23.5,989.5,10.5,20.9,394.8,4874.9,2792.1,2098.2,91.4,1130.5,39.9,2182.7,1616.3,566.4,1.088999987,0.996999979,0.933000028,1.118999958,-0.045000002,0.787999988,-0.045000002,0.787999988
333913,2003,4,184.4,2.1,4.1,70.2,1022.9,470.2,551.5,10,127.6,6.5,501.5,358.7,142.8,1.077000022,0.990999997,0.930000007,1.100999951,0.050000001,0.948000014,0.050999999,0.948000014
333921,2003,8.2,334.5,5.1,10.5,164.2,1979,1073.2,902.9,30.5,240.2,12.9,563.4,332.2,231.2,1.036999941,0.970000029,1.003999949,1.152999997,0.016000001,1.008999944,0.016000001,1.008999944
333922,2003,32.1,1467.7,20.1,40.9,720.5,6044.8,2942.6,3055.3,84.5,658.7,39.3,1859.2,1072.1,787,1.072999954,0.980000019,0.992999971,1.152999997,0.017000001,0.935000002,0.017000001,0.935000002
333923,2003,15.9,645.4,10,20.3,316.8,3494.3,2062.7,1387.6,64.5,461.7,22.7,1460.2,833.7,626.6,1.090999961,1,0.994000018,1.180999994,0.064000003,0.906000018,0.064000003,0.906000018
333924,2003,21,858.6,13.1,26.7,421.4,5149.5,3365.4,1811.8,101.8,753.3,33.5,1675.1,1053.4,621.7,1.036999941,0.990999997,0.966000021,1.179999948,0.01,0.921999991,0.01,0.921999991
333991,2003,11.5,446,8.1,15.2,246,3270.7,1658.1,1600.2,67.4,380.9,20.8,1317.4,1007.7,309.7,1.031000018,1.006999969,0.925000012,1.075000048,-0.044,0.910000026,-0.044,0.910000026
333992,2003,15.1,748.9,8.5,17,325.1,3869,1974.2,1950.2,107.2,947.4,36.2,1140.3,802.7,337.7,1.075000048,0.980000019,0.948000014,1.120000005,-0.011,0.924000025,-0.011,0.924000025
333993,2003,24,1138.3,12.1,24.6,449.9,4113,1680.2,2460.9,51.5,805,23.6,1572.7,1057.3,515.4,1.09800005,1.014999986,0.943000019,1.105999947,0.014,0.893999994,0.014,0.893999994
333994,2003,10.7,464.6,6.3,12.8,205.3,1601,675.1,929.8,23.6,227.9,13.5,784.8,542.9,241.9,1.065000057,0.986000001,0.948000014,1.141000032,0.008,0.782999992,0.008,0.782000005
333995,2003,19.3,829.8,12.5,26.3,445.3,3408.2,1384.2,2013.8,62.4,543.7,37.4,1907.3,1413,494.3,1.077999949,0.97299999,0.943000019,1.100000024,0.022,0.89200002,0.022,0.89200002
333996,2003,12.9,575.5,8.3,17.6,308.9,2640.1,1233.2,1386.5,58.9,484.4,29,1735.7,1283,452.7,1.074000001,0.989000022,0.927999973,1.065000057,0.012,0.885999978,0.012,0.885999978
333997,2003,4,161.7,2.3,4.5,70.2,677.7,309.4,357.6,17,148.5,6.3,295.2,182.5,112.8,1.065000057,0.967000008,0.948000014,1.13499999,-0.011,0.976999998,-0.011,0.976999998
333999,2003,52.7,2278.2,29.9,59.5,989.1,9190.1,3915.4,5299.4,227.9,1878.9,85.9,4176.5,2895.5,1281,1.046000004,0.967000008,0.958000004,1.121999979,0.008,0.926999986,0.008,0.926999986
