naics,year,emp,pay,prode,prodh,prodw,vship,matcost,vadd,invest,invent,energy,cap,equip,plant,piship,pimat,piinv,pien,dtfp5,tfp5,dtfp4,tfp4
312210,2005,2.1,62.7,1.5,3,29.8,773.9,556.9,216.8,9.4,170.1,13.8,773.6,291,482.6,1.136999965,1.110999942,0.875,1.281999946,-0.007,0.839999974,-0.007,0.839999974
312221,2005,12.5,930.4,9.3,19.1,599.3,37582.6,4065.7,33544.2,253,3660.3,93,6700.1,3932.8,2767.3,1.850999951,1.11500001,0.879000008,1.253000021,0.052000001,0.838,0.052000001,0.837000012
312229,2005,6.3,285,4.7,9.7,183.6,4357.1,811.8,3519.4,56.8,730.9,10.8,752.5,437.2,315.4,1.361999989,1.159000039,0.935000002,1.248999953,0.072999999,0.68599999,0.072999999,0.68599999
313111,2005,29.7,829.9,26.8,56.5,693,5970.5,3805.1,2185.8,94.7,358.5,243.3,4600.5,3000.4,1600.1,0.963999987,0.978999972,1.078999996,1.095000029,0.045000002,1.057999969,0.046,1.057000041
313112,2005,16.8,491.5,15.2,32,410.4,4693.3,3316.1,1393.3,90.8,312.5,191.3,1637.4,1158.7,478.7,0.963,0.978999972,1.072999954,1.118999958,-0.005,1.103999972,-0.005,1.106999993
313113,2005,1.6,40.5,1.4,3,33.8,259.7,158,101.3,4.3,14.9,10.6,228.1,139.4,88.8,1.088999987,0.978999972,1.067999959,1.15199995,-0.030999999,0.971000016,-0.029999999,0.97299999
313210,2005,51.6,1505.5,45,89.7,1210,8592.5,4657.4,3948.8,141.5,1211.5,351.4,10715.8,6549.9,4165.9,0.947000027,0.989000022,1.072000027,1.190999985,0.050000001,0.986000001,0.050999999,0.986999989
313221,2005,9.3,291.6,7,14.2,180.2,1216.8,546.3,676.7,22.4,232.5,34,762.9,472.1,290.8,1.052000046,1.024000049,1.095999956,1.286999941,-0.037999999,1.001999974,-0.037,1.001999974
313222,2005,1.5,38,1.1,2.3,23.5,114.5,32.2,81.4,1.3,13.7,3.2,113.8,46.8,67,1.050999999,1.024000049,1.093999982,1.243000031,-0.056000002,0.801999986,-0.055,0.806999981
313230,2005,19.4,912.3,14.9,32.4,647.5,6196.9,2947.5,3293.4,237.4,717.6,216.9,3114.1,2440.8,673.2,1.026000023,1.128000021,1.067000031,1.24000001,0.096000001,1.264999986,0.097000003,1.264999986
313241,2005,8.6,249.5,7.2,14.7,177.4,1414.8,861.3,529.9,41,129.9,60.7,1201.1,695.1,506,0.889999986,0.995000005,1.059999943,1.38499999,0.008,1.042999983,0.009,1.04400003
313249,2005,8.4,263.5,7,14.3,187.4,1401.5,770.2,635,36.6,116.2,60.1,872.9,591.8,281.1,0.949999988,0.995000005,1.06400001,1.358999968,0.02,0.885999978,0.021,0.888000011
313311,2005,21.9,735.5,17.4,35.4,481.7,5335.2,2963.3,2282.8,72.9,465,252.7,3017.8,1672.3,1345.5,0.962000012,0.991999984,1.069000006,1.516000032,0.071999997,0.963999987,0.072999999,0.963999987
313312,2005,17.3,527.2,13.8,28,345.3,3345.8,1786.5,1551,43.9,280.3,158.5,1808.3,1127.6,680.7,0.948000014,0.991999984,1.082000017,1.472000003,0.085000001,1.029000044,0.086000003,1.027999997
313320,2005,9.2,367.4,6.6,14.2,223.1,2607.5,1728.8,880.4,55.2,337.6,54.6,1195.2,711.3,483.9,1.111999989,1.090999961,1.082000017,1.417999983,-0.001,0.987999976,-0.002,0.986999989
314110,2005,38.7,1266.4,31.5,68.7,914.9,17284.1,11473,5879,175.9,1031.4,304.6,3047.4,1831.2,1216.2,1.125,1.013000011,0.986000001,1.457999945,0.016000001,1.029999971,0.017000001,1.029999971
314121,2005,14.5,356.9,11.4,22.8,231.7,1504,719.9,800.5,12.5,172.7,14.5,356.9,177.1,179.8,1.006999969,0.981000006,1.014000058,1.30400002,0.037999999,0.991999984,0.037999999,0.991999984
314129,2005,29,747.4,22.7,45.6,485.3,6609.7,4140.1,2466.1,71.8,993.1,63.8,1226.4,772.2,454.2,0.998000026,0.981000006,1.001999974,1.333999991,-0.007,0.934000015,-0.007,0.934000015
314911,2005,6.5,171,4.9,9.7,98.9,812.9,428.6,398.8,8.2,92.9,4.6,203.7,116.8,86.9,1.092000008,1.049999952,0.986999989,1.225999951,0.057999998,0.967000008,0.057999998,0.966000021
314912,2005,19.1,587.8,14.4,28.6,339.9,2713.8,1259.5,1479.2,28.9,273.1,15.5,415.3,300.6,114.7,1.241000056,1.049999952,1.004999995,1.248000026,0.090999998,1.021000028,0.090999998,1.021000028
314991,2005,4.2,140.1,3,5.7,71.2,815.6,385.9,429.8,27,118.7,11.2,313,202,111.1,0.943000019,1.052000046,1.003000021,1.136000037,0.035999998,1.281000018,0.035999998,1.281000018
314992,2005,4.1,159,3.4,7,122.5,1184.4,829,369.1,22.2,146.8,59.5,601.4,383.8,217.7,1.057000041,1.008999944,0.99000001,1.238000035,-0.067000002,0.924000025,-0.067000002,0.925000012
314999,2005,40.7,1158.6,30.8,60.7,758.9,5781,2799.7,3012.2,96.1,728.7,75.1,2081.2,1419.6,661.5,1.059999943,1.052000046,0.995999992,1.264999986,0.046,1.031000018,0.046,1.029999971
315111,2005,6.9,158.9,5.8,11.8,118.1,991.7,495.5,514.3,18.8,128.5,23.9,902.2,387.5,514.7,1.059000015,1.021999955,0.995000005,1.286999941,0.067000002,0.940999985,0.067000002,0.940999985
315119,2005,16.9,441.7,14.2,28.9,328.2,2273.3,1056.9,1232.5,39.2,274.1,54.9,925.9,576.8,349.1,1.128000021,1.024000049,0.992999971,1.274000049,0.057,0.949000001,0.057,0.949000001
315191,2005,6.2,154.5,4.8,8.9,102.5,1052.8,535.1,507.1,8.3,128.7,17.9,1216.2,576.3,639.9,0.999000013,0.998000026,1.014000058,1.383999944,0.163000003,0.847000003,0.162,0.847000003
315192,2005,1.2,33.3,0.9,1.7,22.1,416.1,218.2,180.2,3.4,52.5,7.1,406.8,169.2,237.6,0.984000027,0.998000026,1.008999944,1.389000058,0.094999999,1.023000002,0.094999999,1.021999955
315211,2005,18,356.7,15.2,28.5,261.2,865.1,173.4,725.5,16.8,68.1,15,341.7,174.7,167.1,1.011000037,1.006000042,1.004999995,1.475000024,0.104000002,0.861000001,0.103,0.861000001
315212,2005,52.5,974.9,44.5,83.1,714,3174.7,929.7,2254.6,89.9,365.1,55,730.7,429.7,301,1.003999949,1.006000042,1.018000007,1.424000025,0.130999997,0.968999982,0.129999995,0.967000008
315221,2005,0.9,22.7,0.7,1.4,14.7,136.1,65.9,70.7,2.1,21.2,1.2,122.9,53.7,69.2,1.003000021,0.987999976,1.050999999,1.337000012,-0.039999999,0.432999998,-0.039999999,0.433999985
315222,2005,9.4,227.9,7.4,14,147.2,1406.1,592.5,794.6,19.1,191,12.6,470.5,139.3,331.2,1.034999967,0.987999976,1.074000001,1.245000005,0.037,1.019999981,0.037,1.021000028
315223,2005,9,216.9,7.1,13.5,140.1,1432.7,830.8,617.7,26.8,267.8,12.9,871.5,424.7,446.8,0.97299999,0.987999976,1.036999941,1.287999988,-0.018999999,0.629000008,-0.018999999,0.629000008
315224,2005,7.6,159,6,11.3,102.7,1707.7,745.8,960.9,24,240.4,15.4,1156.8,450.5,706.3,1.019000053,0.987999976,1.042000055,1.271000028,-0.165000007,0.611000001,-0.165000007,0.611000001
315225,2005,9.5,204.7,7.5,14.2,132.2,1488.1,744.6,760.1,24,240,13.4,267.2,141.5,125.8,1.004999995,0.987999976,1.021999955,1.235000014,-0.016000001,0.962000012,-0.016000001,0.962000012
315228,2005,6.3,127.7,4.9,9.3,82.5,785.2,407.4,383.9,13.1,131.3,7.1,381.3,153.8,227.5,1.006999969,0.987999976,1.065999985,1.27699995,-0.008,0.879999995,-0.008,0.880999982
315231,2005,4.5,117.6,2.7,5.3,52.2,1108.4,569,514.4,11.9,105.6,4.5,491.6,181.6,310,1.008000016,0.987999976,1.039000034,1.16900003,-0.025,0.736000001,-0.025,0.736000001
315232,2005,10.2,359.5,6.3,12,159.6,3503.5,2037.3,1379.2,42.7,378.2,14.4,720.3,427.6,292.8,1.003000021,0.987999976,1.014000058,1.208999991,0.043000001,0.968999982,0.043000001,0.967999995
315233,2005,11.1,386.6,6.9,13.1,171.6,2542.1,1435.9,1071.9,30.1,266.6,10.4,888.3,353,535.4,1.003000021,0.987999976,1.077999949,1.177999973,0.039000001,0.897000015,0.039000001,0.897000015
315234,2005,2.9,95.7,1.8,3.4,42.5,672.5,337.7,327.3,7.1,62.7,2.8,436.6,134.8,301.8,1.011999965,0.987999976,1.065000057,1.233999968,-0.006,0.707000017,-0.006,0.707000017
315239,2005,16.5,523.3,10.2,19.5,232.3,4125.1,2099.9,1969.6,44,389.8,16.9,1013.4,579.9,433.5,0.999000013,0.987999976,1.034000039,1.187000036,0.017999999,0.83099997,0.017999999,0.83099997
315291,2005,1,21.2,0.7,1.3,12,139.1,65.4,72.3,3,33.8,1.1,158.8,72.2,86.6,1.001000047,0.990999997,0.991999984,1.174000025,-0.092,0.52700001,-0.092,0.52700001
315292,2005,1.2,34.2,0.9,1.6,19.3,137.2,72.6,61.9,3.4,37.6,1.1,43.7,22.1,21.7,1.004999995,0.990999997,0.991999984,1.100000024,0.033,0.86500001,0.033,0.86500001
315299,2005,11.3,282.9,8,15.3,159.9,1151.6,478,661.9,22.1,247.2,9.3,186.5,116.4,70.1,1.011999965,0.990999997,0.996999979,1.157999992,0.027000001,1.046000004,0.027000001,1.046000004
315991,2005,6.8,173.6,4.9,9.1,89.7,628.2,283.2,363.1,7.1,95.8,4.5,196.5,96.2,100.2,1.072000027,1.088000059,1.044999957,1.261999965,0.048,0.912,0.048,0.911000013
315992,2005,2.2,48.5,1.6,3,25,232.7,141.4,89.1,4.1,47.8,1.7,107.3,50.6,56.7,1.075000048,1.088000059,1.016000032,1.241000056,0.052999999,0.720000029,0.052999999,0.720000029
315993,2005,2.3,72.4,1.7,3.1,37.4,449.9,226.7,231,6,76.7,3.2,62.4,34.8,27.6,1.067000031,1.088000059,1.046000004,1.251999974,0.077,0.897000015,0.077,0.897000015
315999,2005,9.2,234.3,6.6,12.3,121,1230.2,676.4,575.2,19.8,228.7,8.9,400,189.8,210.2,1.072000027,1.088000059,1.039000034,1.246000051,0.039000001,0.845000029,0.039000001,0.845000029
316110,2005,6.1,229.7,4.7,9.3,154,1773.9,1260.9,502.1,21.5,160.1,54.6,700.5,332.1,368.3,1.151000023,1.235999942,0.981000006,1.424999952,-0.035999998,0.806999981,-0.035,0.808000028
316211,2005,2.6,83.3,2.1,4.1,54.4,474.6,209.8,273.1,5,69.8,4.1,182.9,83.9,99,1.088000059,1.129999995,0.991999984,1.205000043,0.07,0.901000023,0.07,0.901000023
316212,2005,0.8,19.9,0.6,1.2,13,131,67.4,55.5,1.8,22.4,1.1,41.4,21.1,20.3,1.06400001,1.129999995,0.981999993,1.205000043,-0.007,0.879999995,-0.007,0.879999995
316213,2005,7.3,204.6,6,11.5,133.7,993,526.9,464.1,13.4,175.3,8.6,389.7,177,212.7,1.047000051,1.129999995,0.999000013,1.131999969,0.021,0.85799998,0.021,0.85799998
316214,2005,3.7,99.2,3,5.9,64.8,321.7,136.2,199.1,3.2,45.3,2.8,222.5,59.9,162.6,1.042000055,1.129999995,0.989000022,1.175999999,0.085000001,1.044999957,0.085000001,1.044999957
316219,2005,1.2,31.6,0.9,1.8,20.7,100.3,42.4,61.9,1,14.1,0.9,104.6,34.5,70.1,1.06400001,1.129999995,0.977999985,1.146000028,-0.017000001,0.959999979,-0.017000001,0.959999979
316991,2005,4.6,124.5,3.4,6.6,71.4,601.5,221.6,385,11.5,88.7,4.2,220.4,129.4,91,1.042000055,1.110000014,1,1.218999982,0.013,0.67900002,0.013,0.67900002
316992,2005,1.7,54.1,1.2,2.4,31,452.1,174.6,292.6,8.5,69.9,3.2,72.8,26.5,46.3,1.220999956,1.110000014,1.014000058,1.248000026,0.209999993,1.682999969,0.209999993,1.682999969
316993,2005,2.6,84.5,1.9,3.8,48.4,420.7,198.7,224.4,9.4,79.6,3,77.6,36.2,41.4,0.992999971,1.110000014,1.008999944,1.208999991,0.064000003,1.07099998,0.064000003,1.07099998
316999,2005,6.8,169.3,5.1,10,97.1,744,345.9,407.3,19,138.5,5.3,186.2,103.9,82.4,1.098999977,1.110000014,0.992999971,1.281000018,0.016000001,0.833000004,0.016000001,0.833000004
321113,2005,92.3,3392.4,76.4,172.3,2596.3,26422,17263,9368.8,729.9,3137.7,603.6,9586.1,6374.5,3211.7,0.981000006,1.01699996,1.044999957,1.332000017,0.059,1.052999973,0.059,1.052999973
321114,2005,13,483.5,10.7,24.2,370.1,6364.3,4742,1577.3,177.2,861.9,145.4,1102.3,725.4,376.9,1.047999978,1.113000035,1.067999959,1.366999984,-0.012,1.105999947,-0.012,1.110000014
321211,2005,18.5,593,16.4,36.3,481.7,3785.4,2335.6,1486.1,70.9,353.8,96.2,963.2,547.5,415.7,1.072999954,1.034000039,1.067000031,1.292999983,-0.032000002,1.024000049,-0.032000002,1.024999976
321212,2005,20.2,777.4,17.8,39.6,631.5,4977.2,3428.3,1577.3,109.6,519.4,126.5,2115,1176.9,938.1,1.029000044,1.034000039,1.039999962,1.299999952,0.090999998,1.044999957,0.090999998,1.042999983
321213,2005,8.3,321.4,6.3,13.4,203.2,2899.4,1991.4,957.9,96.5,268.5,24.8,482.7,356.5,126.2,0.985000014,1.090000033,1.062999964,1.281999946,0.148000002,1.108999968,0.148000002,1.106999993
321214,2005,47,1520.7,35.4,75.7,961.4,6605.5,3549.4,3073,172,478.5,56.5,998.6,710.3,288.3,0.985000014,1.090000033,1.065999985,1.27699995,0.147,1.167999983,0.147,1.167999983
321219,2005,21.4,899.5,17,37.6,648.2,8341.2,4386.4,3983.7,419.9,584.6,552.5,3582.2,2617.2,965,1.317999959,1.213999987,1.036999941,1.39199996,0.004,1.077000022,0.004,1.075999975
321911,2005,79.7,2741,62.7,129,1908.6,14321.9,8097.6,6156.8,300.5,1529.1,169.3,2918.8,1909.2,1009.6,1.111999989,1.100000024,1.07099998,1.218000054,-0.011,1.001999974,-0.011,1.001999974
321912,2005,33.7,994.9,26.5,54.5,692.8,6839.4,4728.4,2206.7,175.5,892.9,80.9,2215.1,1340.1,875,1.027999997,1.075000048,1.075000048,1.215999961,-0.003,1.029999971,-0.003,1.029000044
321918,2005,45.1,1415.1,35.4,72.9,985.4,7449.6,4439.4,3018.2,164.8,838.3,88.1,1469.7,928.7,541,1.164000034,1.078999996,1.077000022,1.208999991,-0.007,0.964999974,-0.007,0.963999987
321920,2005,50.2,1257.6,41.3,84.2,895.7,5955.4,3225.5,2717.2,191.5,569.4,90.4,1572.4,877.2,695.2,1.131999969,1.105000019,1.075000048,1.286999941,0.011,0.989000022,0.011,0.989000022
321991,2005,46.8,1415,37.6,75.6,966.9,7280.3,4159.2,3196.3,127.2,464.3,32,1623.4,362,1261.5,1.282999992,1.105999947,1.175999999,1.215999961,-0.001,0.771000028,-0.001,0.771000028
321992,2005,25.7,886.8,18.4,37.2,518.9,4530.8,2494.8,2070.4,61.2,419.5,23.8,923,357.3,565.7,1.327000022,1.105000019,1.110000014,1.236999989,-0.004,0.915000021,-0.004,0.916000009
321999,2005,37.3,1134,29.2,58.9,760.2,6245.1,2898.5,3372.8,149.5,911.1,122.6,1677,1007.5,669.5,1.121000051,1.093999982,1.075999975,1.254999995,0.012,1.075000048,0.011,1.075000048
322110,2005,7.2,467.4,5.6,12.3,356.8,4043.8,2376.5,1678.4,117.6,455.9,351.7,7220.9,4986,2235,1.034000039,1.105999947,1.036999941,1.590999961,-0.048,1.187000036,-0.050000001,1.184000015
322121,2005,84.8,5067.9,67.6,149.7,3822.8,46855.7,21547.4,25356.7,1720.4,4429.9,3913.9,39343.2,29450.2,9893,1.090000033,1.131999969,1.047999978,1.475000024,0.034000002,1.139999986,0.035,1.143000007
