Date,Open,High,Low,Close,Volume,Adj Close
2006-12-01,26.45,27.65,24.22,24.47,1199100,23.08
2007-01-03,24.22,27.13,22.72,26.83,1851500,25.3
2007-02-01,27.55,28.7,26.1,27.14,1674500,25.64
2007-03-01,26.87,31,25.89,30.34,1457100,28.66
2007-04-02,30.36,33.06,30,32.29,1302200,30.5
2007-05-01,32.33,34.35,31.06,33.89,1313600,32.06
2007-06-01,34,36.57,32.45,35.42,870200,33.51
2007-07-02,35.45,36.76,31.58,32.37,1057200,30.62
2007-08-01,33,34.2,27.68,31.49,1648800,29.83
2007-09-04,31.6,34.71,31.49,32.83,973100,31.1
2007-10-01,32.78,35.51,30.34,31.62,898600,29.95
2007-11-01,31.15,35.7,29.49,34.55,1410600,32.78
2007-12-03,34.51,40.6,34.51,40.07,1114400,38.01
2008-01-02,40.1,42.42,32.86,39.33,1584300,37.31
2008-02-01,39.36,47.22,38.29,44.83,1518500,42.58
2008-03-03,44.5,47.89,42.07,46.87,1472000,44.51
2008-04-01,47.35,57,45.57,53.75,1501800,51.05
2008-05-01,52.48,64.23,48.26,62.65,1928700,59.55
2008-06-02,62.72,77.24,62.37,72.02,1862500,68.45
2008-07-01,72.24,75.38,54.21,59.13,1792500,56.2
2008-08-01,59.31,63.87,51.56,57.12,1665500,54.34
2008-09-02,55.02,55.7,39.33,43.19,2261300,41.09
2008-10-01,42.45,43.27,21.63,34.31,3090900,32.64
2008-11-03,33.52,36,18.47,25.36,2438400,24.17
2008-12-01,23,23.86,17.01,22.75,2302100,21.68
2009-01-02,23.1,28.93,21.26,22.46,2448300,21.41
2009-02-02,22.1,25.16,20.95,23.66,3160600,22.6
2009-03-02,22.71,26.56,19.5,22.77,3286000,21.75
2009-04-01,22.21,34.51,21.76,30.82,3727200,29.44
2009-05-01,30.71,36.85,29.64,34.97,2327500,33.46
2009-06-01,35.99,37.19,28.67,30.87,1856500,29.53
2009-07-01,31.41,34.83,26.64,34.36,1674500,32.87
2009-08-03,35,36,31.37,33.46,1179200,32.06
2009-09-01,33.38,41.08,31.95,39.53,1352300,37.88
2009-10-01,39.54,46.24,36.62,38.02,1857400,36.43
2009-11-02,38.14,39.62,36.2,37.55,2052300,36.02
2009-12-01,38.07,43.12,36.18,39.88,1504100,38.26
2010-01-04,40.71,49.13,40.71,41.83,2174100,40.13
2010-02-01,42.21,44.71,38.85,40.52,4743000,38.92
2010-03-01,40.41,41.56,36.23,38.08,2493400,36.58
2010-04-01,38.6,43.58,38.11,40.62,2184800,39.02
2010-05-03,40.9,41.41,32.34,37.68,2861000,36.24
2010-06-01,37.17,43.72,35.8,36.52,2555400,35.13
2010-07-01,36.58,41.95,35.63,40.53,1600500,38.98
2010-08-02,41.45,42.03,35.56,37.04,1452100,35.68
2010-09-01,37.64,41.44,37.59,40.46,1287700,38.97
2010-10-01,40.88,45.04,39.65,42.78,1595200,41.21
2010-11-01,43.15,47.55,41.84,45.36,1466100,43.75
2010-12-01,46.29,49.46,45.79,48.48,853900,46.76
2011-01-03,49.1,58.78,47.53,58.73,1461500,56.65
2011-02-01,58.97,65.5,57.65,64.99,1302100,62.75
2011-03-01,65.69,69.72,59.14,68.69,1405000,66.33
2011-04-01,69.34,70.47,63.86,66.34,1252100,64.06
2011-05-02,66.15,66.25,57.08,62.68,1826800,60.58
2011-06-01,62.61,66.6,57.85,66.12,1410900,63.91
2011-07-01,66.23,73.4,65.25,69.05,1451700,66.74
2011-08-01,70.42,70.91,48.41,57.02,2372300,55.18
2011-09-01,57.11,58.49,40.6,40.6,1790200,39.29
2011-10-03,39.73,57,35.58,53.18,2326600,51.47
2011-11-01,50.44,57.44,49.24,56.96,1739100,55.2
2011-12-01,56.65,60.88,53.43,58.36,1531300,56.56
2012-01-03,60.29,68.6,56.17,61.71,2340900,59.8
2012-02-01,62.75,64.2,58.22,61.3,1744700,59.47
2012-03-01,61.67,62.96,51.69,53.95,1403800,52.34
2012-04-02,54.06,55.74,50.13,51.39,1686500,49.86
2012-05-01,51.24,52.56,43.16,45.3,1955800,44.02
2012-06-01,44.69,48.48,38.71,43.48,2196000,42.25
2012-07-02,43.24,49.4,41.82,46.5,1752600,45.18
2012-08-01,46.95,50.04,44.35,45.64,1181300,44.41
2012-09-04,45.73,51.71,43.76,47.61,1695600,46.33
2012-10-01,48.05,51.74,44.95,47.8,1592500,46.51
2012-11-01,47.82,52.6,45.38,52.2,1524800,50.87
2012-12-03,52.52,57.19,52.23,56.01,1326300,54.58
2013-01-02,57.62,65.51,55.79,64.34,1379800,62.7
2013-02-01,64.59,69.38,62.8,66.26,1727200,64.72
2013-03-01,65.84,66.61,59.96,60.7,1663500,59.29
2013-04-01,60.9,63.63,55.78,58.62,1444500,57.26
2013-05-01,57.96,66.02,57.11,61.74,1172700,60.45
2013-06-03,62.27,64.62,59.77,62.45,1306200,61.15
2013-07-01,63.3,68.28,62.35,63.2,1174800,61.88
2013-08-01,64.75,68.41,62.84,63.04,1103000,62.18
2013-09-03,63.99,71.36,62.39,68.95,1052400,68.01
2013-10-01,68.91,79.12,68.87,77.55,1019100,76.5
2013-11-01,77.64,79.63,75.17,77,1055100,76.45
2013-12-02,77.3,84.87,76.36,84.08,1038200,83.48
2014-01-02,83.95,88.58,81.34,88.04,1213500,87.42
2014-02-03,88.12,99.35,83.14,98.75,1452900,98.75
2014-03-03,95.92,108.43,95.11,107.56,1376100,107.56
2014-04-01,107.97,117,104.1,107,1214700,107
