Date,Open,High,Low,Close,Volume,Adj Close
2012-07-02,88.41,93.32,87.62,89.36,6193700,84.37
2012-08-01,89.49,90.43,86.15,89.49,5342200,85.16
2012-09-04,89.51,94,88.71,91.75,5695800,87.31
2012-10-01,92.11,94.16,86.37,86.8,6778800,82.6
2012-11-01,87,88.13,83.31,87.04,6701500,83.57
2012-12-03,87.42,90.85,86.27,88.21,6014000,84.7
2013-01-02,89.4,95.29,89.25,95.29,5529200,91.49
2013-02-01,95.58,96.78,93.19,95.9,5369200,92.82
2013-03-01,95.68,99.78,94.87,99.69,4834100,96.49
2013-04-01,99.41,103.7,98.38,102.14,4839700,98.86
2013-05-01,101.98,103.34,96.56,96.57,6246900,94.2
2013-06-03,96.77,100.18,95.16,99,4875000,96.57
2013-07-01,99.35,101.81,96.3,98.08,4945800,95.68
2013-08-01,98.62,99.44,94.01,94.36,5020800,92.79
2013-09-03,95.1,98.99,94.12,96.21,4418100,94.61
2013-10-01,96.18,96.7,93.14,96.52,4755600,94.92
2013-11-01,96.52,99.27,96.32,97.37,6519100,96.55
2013-12-02,97.29,97.29,94.04,97.03,4435300,96.21
2014-01-02,96.81,97.08,92.87,94.17,5792400,93.37
2014-02-03,94.54,97,92.22,95.15,5232800,95.15
2014-03-03,94.24,99.07,94,98.03,5940200,98.03
2014-04-01,98.1,101.12,96.52,100.73,5616700,100.73
