Date,Open,High,Low,Close,Volume,Adj Close
2012-04-02,56.03,62,55.96,57.37,11060200,55.78
2012-05-01,57.51,58.43,51.43,54.89,8386300,53.54
2012-06-01,53.11,55.97,51.03,53.32,8195600,52
2012-07-02,53.44,54.28,45.09,45.28,8658900,44.16
2012-08-01,45.47,50.06,43.04,49.61,9342000,48.57
2012-09-04,49.45,52,48.99,50.71,7637500,49.65
2012-10-01,50.93,51.3,44.27,45.9,10253000,44.94
2012-11-01,45.74,52.31,45.39,51.87,8207400,51
2012-12-03,52.14,54.9,49.56,53.63,7970500,52.73
2013-01-02,54.59,57.27,53.68,56.12,7001500,55.18
2013-02-01,56.57,57.1,52.52,54.85,5345700,54.13
2013-03-01,54.63,58.97,54,56.95,5693300,56.2
2013-04-01,57.13,60.92,56.65,60.84,5002000,60.04
2013-05-01,60.55,64.93,59.6,63.14,4058800,62.52
2013-06-03,63.26,67.48,62.31,65.51,5319700,64.87
2013-07-01,66.09,73.52,65.82,71.29,5193300,70.59
2013-08-01,72.27,74.27,69.86,70.52,3471000,70.03
2013-09-03,71.7,77.84,70.93,76.97,3958700,76.43
2013-10-01,76.98,81.62,74.45,81.05,4901600,80.49
2013-11-01,81.54,82.5,79,81.46,4504800,81.15
2013-12-02,81.49,81.69,75.91,78.39,4588900,78.09
2014-01-02,78.07,78.27,70.87,71.12,7224600,70.85
2014-02-03,71,75.19,68.67,70.96,7429700,70.96
2014-03-03,70.01,78.64,70,73.38,5990500,73.38
2014-04-01,73.64,74.98,67.93,71.45,6107300,71.45
