Date,Open,High,Low,Close,Volume,Adj Close
2010-02-23,774000,774000,756000,767000,251300,749897.68
2010-02-24,759000,761000,750000,752000,301000,735232.14
2010-02-25,754000,758000,734000,736000,385400,719588.91
2010-02-26,740000,748000,733000,744000,311500,727410.53
2010-03-01,744000,744000,744000,744000,0,727410.53
2010-03-02,761000,774000,756000,770000,469800,752830.79
2010-03-03,771000,773000,763000,771000,194200,753808.49
2010-03-04,771000,772000,756000,761000,204100,744031.47
2010-03-05,763000,775000,763000,775000,235000,757719.3
2010-03-08,790000,792000,785000,786000,391200,768474.02
2010-03-09,787000,787000,777000,786000,244200,768474.02
2010-03-10,786000,787000,778000,784000,227300,766518.62
2010-03-11,790000,794000,778000,778000,392600,760652.4
2010-03-12,778000,784000,771000,778000,199900,760652.4
2010-03-15,782000,783000,764000,768000,223100,750875.38
2010-03-16,768000,770000,758000,765000,330900,747942.27
2010-03-17,772000,798000,771000,798000,436800,780206.45
2010-03-18,795000,807000,795000,797000,307800,779228.75
2010-03-19,801000,807000,798000,804000,214200,786072.66
2010-03-22,803000,804000,792000,801000,181700,783139.56
2010-03-23,807000,815000,805000,809000,198400,790961.18
2010-03-24,815000,825000,813000,819000,318500,800738.2
2010-03-25,815000,822000,809000,819000,189600,800738.2
2010-03-26,823000,825000,812000,820000,209600,801715.9
2010-03-29,810000,825000,810000,818000,155100,799760.5
2010-03-30,827000,829000,812000,814000,240800,795849.69
2010-03-31,814000,834000,813000,818000,433900,799760.5
2010-04-01,826000,845000,824000,845000,561300,826158.46
2010-04-02,846000,860000,841000,857000,418100,837890.89
2010-04-05,861000,870000,857000,870000,304000,850601.02
2010-04-06,874000,875000,861000,869000,329800,849623.32
2010-04-07,865000,869000,852000,859000,388300,839846.29
2010-04-08,857000,863000,853000,863000,268900,843757.1
2010-04-09,864000,866000,848000,856000,275100,836913.19
2010-04-12,859000,860000,827000,830000,497900,811492.93
2010-04-13,834000,834000,815000,828000,401900,809537.52
2010-04-14,835000,847000,833000,845000,307300,826158.46
2010-04-15,862000,862000,844000,855000,364900,835935.48
2010-04-16,855000,858000,841000,848000,220000,829091.57
2010-04-19,837000,840000,826000,827000,247100,808559.82
2010-04-20,827000,832000,821000,828000,271400,809537.52
2010-04-21,838000,853000,835000,852000,264000,833002.38
2010-04-22,849000,849000,833000,841000,343200,822247.65
2010-04-23,848000,848000,828000,830000,308800,811492.93
2010-04-26,835000,842000,830000,834000,260100,815403.73
2010-04-27,831000,838000,827000,835000,260800,816381.44
2010-04-28,820000,825000,818000,825000,320100,806604.41
2010-04-29,830000,831000,816000,825000,226700,806604.41
2010-04-30,828000,852000,827000,849000,454200,830069.27
2010-05-03,845000,845000,827000,829000,291000,810515.22
2010-05-04,840000,843000,830000,834000,182700,815403.73
2010-05-05,834000,834000,834000,834000,0,815403.73
2010-05-06,817000,819000,810000,814000,451400,795849.69
2010-05-07,798000,799000,788000,794000,757700,776295.64
2010-05-10,800000,805000,797000,803000,328700,785094.96
2010-05-11,812000,812000,791000,791000,449900,773362.53
2010-05-12,797000,798000,782000,789000,315100,771407.13
2010-05-13,798000,820000,797000,813000,318000,794871.99
2010-05-14,806000,812000,799000,810000,293400,791938.88
2010-05-17,798000,799000,778000,784000,529200,766518.62
2010-05-18,790000,795000,784000,792000,362800,774340.24
2010-05-19,785000,785000,769000,773000,359700,755763.89
2010-05-20,765000,772000,755000,756000,395400,739142.95
2010-05-21,756000,756000,756000,756000,0,739142.95
2010-05-24,747000,764000,744000,758000,354000,741098.36
2010-05-25,750000,756000,736000,741000,509700,724477.42
2010-05-26,760000,769000,745000,750000,458800,733276.74
2010-05-27,744000,775000,741000,772000,443400,754786.19
2010-05-28,787000,787000,767000,778000,448900,760652.4
2010-05-31,772000,781000,768000,776000,255400,758697
2010-06-01,776000,779000,765000,768000,227600,750875.38
2010-06-02,768000,768000,768000,768000,0,750875.38
2010-06-03,780000,784000,774000,777000,292900,759674.7
2010-06-04,775000,797000,774000,793000,251900,775317.94
2010-06-07,779000,787000,777000,787000,303200,769451.73
2010-06-08,785000,798000,776000,785000,289900,767496.32
2010-06-09,792000,792000,766000,770000,358200,752830.79
2010-06-10,777000,780000,771000,773000,355300,755763.89
2010-06-11,785000,797000,783000,797000,365600,779228.75
2010-06-14,791000,809000,791000,807000,241800,789005.77
2010-06-15,810000,810000,798000,798000,190500,780206.45
2010-06-16,815000,822000,809000,819000,376400,800738.2
2010-06-17,812000,817000,810000,817000,232900,798782.8
2010-06-18,825000,825000,812000,822000,191500,803671.31
2010-06-21,830000,839000,825000,830000,284600,811492.93
2010-06-22,827000,827000,813000,816000,295800,797805.09
2010-06-23,811000,811000,800000,805000,349700,787050.37
2010-06-24,808000,823000,805000,820000,283000,801715.9
2010-06-25,809000,810000,802000,805000,339600,787050.37
2010-06-28,805000,808000,796000,796000,260500,778251.05
2010-06-29,801000,804000,787000,792000,251200,774340.24
2010-06-30,770000,780000,770000,774000,534100,756741.6
2010-07-01,779000,780000,760000,766000,444100,748919.98
2010-07-02,770000,774000,763000,767000,232800,749897.68
2010-07-05,763000,770000,761000,767000,199900,749897.68
2010-07-06,762000,775000,755000,775000,357500,757719.3
2010-07-07,780000,781000,765000,769000,323600,751853.08
2010-07-08,783000,784000,770000,775000,295000,757719.3
2010-07-09,779000,796000,773000,796000,372100,778251.05
2010-07-12,799000,802000,792000,802000,251900,784117.26
2010-07-13,798000,808000,794000,796000,306700,778251.05
2010-07-14,813000,828000,813000,824000,663600,805626.71
2010-07-15,825000,825000,818000,820000,321200,801715.9
2010-07-16,816000,820000,802000,802000,338600,784117.26
2010-07-19,786000,799000,786000,795000,291700,777273.34
2010-07-20,795000,802000,786000,798000,231500,780206.45
2010-07-21,817000,818000,806000,817000,331100,798782.8
2010-07-22,812000,817000,801000,808000,308700,789983.47
2010-07-23,815000,817000,807000,811000,282200,792916.58
2010-07-26,813000,820000,809000,818000,212300,799760.5
2010-07-27,824000,830000,821000,829000,381700,810515.22
2010-07-28,832000,840000,831000,837000,464900,818336.84
2010-07-29,839000,840000,824000,827000,297300,808559.82
2010-07-30,822000,827000,810000,810000,327900,791938.88
2010-08-02,817000,818000,810000,810000,249100,791938.88
2010-08-03,820000,822000,815000,815000,262100,796827.39
2010-08-04,817000,818000,806000,806000,212300,788028.07
2010-08-05,811000,818000,803000,804000,280500,786072.66
2010-08-06,810000,810000,799000,801000,245900,783139.56
2010-08-09,799000,802000,798000,802000,182700,784117.26
2010-08-10,800000,804000,791000,793000,281200,775317.94
2010-08-11,784000,789000,777000,779000,359100,761630.11
2010-08-12,768000,777000,765000,766000,427200,748919.98
2010-08-13,770000,782000,767000,781000,285400,763585.51
2010-08-16,773000,783000,767000,782000,205600,764563.21
2010-08-17,777000,783000,771000,782000,289500,764563.21
2010-08-18,784000,785000,774000,778000,234300,760652.4
2010-08-19,779000,789000,777000,789000,243500,771407.13
2010-08-20,780000,786000,777000,784000,246600,766518.62
2010-08-23,786000,791000,782000,790000,181600,772384.83
2010-08-24,785000,786000,775000,783000,227300,765540.92
2010-08-25,776000,778000,772000,772000,185200,754786.19
2010-08-26,772000,783000,770000,773000,208800,755763.89
2010-08-27,765000,772000,765000,766000,254900,748919.98
2010-08-30,775000,778000,772000,776000,139600,758697
2010-08-31,766000,772000,756000,756000,441000,739142.95
2010-09-01,762000,763000,750000,752000,389000,735232.14
2010-09-02,760000,762000,749000,759000,365400,742076.06
2010-09-03,761000,764000,756000,761000,441600,744031.47
2010-09-06,772000,780000,768000,780000,394100,762607.81
2010-09-07,783000,790000,775000,788000,320700,770429.43
2010-09-08,776000,781000,771000,771000,219000,753808.49
2010-09-09,767000,774000,756000,756000,616500,739142.95
2010-09-10,760000,772000,757000,766000,279700,748919.98
2010-09-13,770000,776000,766000,770000,234800,752830.79
2010-09-14,775000,781000,760000,760000,371100,743053.76
2010-09-15,763000,767000,751000,757000,388800,740120.66
2010-09-16,754000,763000,754000,757000,234600,740120.66
2010-09-17,762000,778000,758000,773000,447300,755763.89
2010-09-20,774000,780000,770000,780000,296100,762607.81
2010-09-21,780000,780000,780000,780000,0,762607.81
2010-09-22,780000,780000,780000,780000,0,762607.81
2010-09-23,780000,780000,780000,780000,0,762607.81
2010-09-24,779000,780000,758000,762000,655300,745009.17
2010-09-27,765000,768000,752000,755000,502100,738165.25
2010-09-28,755000,756000,745000,745000,466300,728388.23
2010-09-29,753000,775000,750000,772000,706900,754786.19
2010-09-30,772000,779000,767000,777000,337100,759674.7
2010-10-01,772000,778000,769000,777000,296100,759674.7
2010-10-04,780000,781000,774000,780000,256700,762607.81
2010-10-05,772000,779000,771000,773000,286000,755763.89
2010-10-06,778000,794000,776000,793000,471100,775317.94
2010-10-07,779000,783000,769000,770000,510800,752830.79
2010-10-08,763000,766000,753000,758000,542500,741098.36
2010-10-11,762000,763000,753000,753000,375600,736209.85
2010-10-12,752000,756000,746000,746000,367800,729365.93
2010-10-13,752000,752000,743000,744000,408200,727410.53
2010-10-14,753000,753000,742000,750000,534200,733276.74
2010-10-15,750000,756000,745000,754000,493700,737187.55
2010-10-18,757000,762000,748000,751000,276000,734254.44
2010-10-19,750000,751000,741000,741000,389000,724477.42
2010-10-20,740000,749000,735000,745000,369400,728388.23
2010-10-21,745000,765000,741000,765000,567400,747942.27
2010-10-22,773000,777000,767000,777000,408500,759674.7
2010-10-25,773000,779000,767000,771000,247000,753808.49
2010-10-26,768000,771000,758000,763000,312500,745986.87
2010-10-27,758000,765000,751000,753000,334600,736209.85
2010-10-28,760000,765000,753000,764000,292600,746964.57
2010-10-29,764000,765000,745000,745000,461200,728388.23
2010-11-01,753000,753000,743000,747000,296700,730343.63
2010-11-02,747000,748000,737000,740000,330700,723499.72
2010-11-03,740000,749000,739000,740000,357400,723499.72
2010-11-04,747000,764000,745000,763000,546200,745986.87
2010-11-05,780000,790000,775000,776000,703300,758697
2010-11-08,785000,788000,776000,778000,279200,760652.4
2010-11-09,784000,784000,767000,774000,256000,756741.6
2010-11-10,780000,790000,775000,790000,421700,772384.83
2010-11-11,793000,799000,767000,767000,890500,749897.68
2010-11-12,784000,790000,773000,778000,566500,760652.4
2010-11-15,786000,815000,785000,808000,717800,789983.47
2010-11-16,814000,820000,800000,811000,589500,792916.58
2010-11-17,801000,804000,795000,795000,342400,777273.34
2010-11-18,797000,805000,793000,799000,265900,781184.15
2010-11-19,808000,819000,800000,818000,387100,799760.5
2010-11-22,820000,848000,818000,848000,721100,829091.57
2010-11-23,850000,851000,834000,840000,365600,821269.95
2010-11-24,826000,852000,825000,851000,635800,832024.67
2010-11-25,853000,853000,838000,845000,367100,826158.46
2010-11-26,848000,849000,832000,837000,313900,818336.84
2010-11-29,835000,846000,831000,836000,308000,817359.14
2010-11-30,832000,846000,826000,826000,424100,807582.12
2010-12-01,824000,828000,814000,820000,375500,801715.9
2010-12-02,828000,859000,825000,859000,612100,839846.29
2010-12-03,870000,897000,867000,894000,787400,874065.87
2010-12-06,890000,899000,885000,890000,336700,870155.06
2010-12-07,887000,921000,885000,901000,498100,880909.79
2010-12-08,903000,910000,887000,888000,336000,868199.66
2010-12-09,885000,918000,884000,917000,588400,896553.03
2010-12-10,915000,919000,907000,919000,255100,898508.43
2010-12-13,919000,932000,916000,930000,307100,909263.16
2010-12-14,937000,937000,921000,929000,442500,908285.45
2010-12-15,925000,925000,910000,916000,328900,895575.32
2010-12-16,908000,919000,908000,911000,233600,890686.81
2010-12-17,914000,929000,912000,926000,345900,905352.35
2010-12-20,917000,932000,914000,932000,338200,911218.56
2010-12-21,931000,940000,925000,936000,252000,915129.37
2010-12-22,939000,953000,936000,939000,332500,918062.48
2010-12-23,936000,938000,925000,936000,219700,915129.37
2010-12-24,939000,939000,925000,925000,169400,904374.65
2010-12-27,925000,930000,915000,922000,210400,901441.54
2010-12-28,928000,950000,926000,938000,313000,917084.78
2010-12-29,935000,951000,932000,945000,238300,928114.08
2010-12-30,942000,952000,942000,949000,183600,932042.61
2011-01-03,955000,966000,950000,958000,264800,940881.79
2011-01-04,956000,961000,949000,958000,274200,940881.79
2011-01-05,955000,955000,942000,942000,335700,925167.69
2011-01-06,942000,949000,923000,930000,387200,913382.11
2011-01-07,915000,929000,914000,921000,462700,904542.93
2011-01-10,918000,928000,909000,917000,366500,900614.4
2011-01-11,917000,922000,908000,913000,391000,896685.88
2011-01-12,914000,933000,914000,930000,409700,913382.11
2011-01-13,949000,949000,917000,922000,564700,905525.06
2011-01-14,928000,934000,915000,933000,307600,916328.51
2011-01-17,945000,951000,940000,949000,411600,932042.61
2011-01-18,950000,981000,949000,969000,592600,951685.23
2011-01-19,979000,1000000,966000,997000,666800,979184.91
2011-01-20,987000,990000,979000,982000,304800,964452.94
2011-01-21,976000,984000,970000,971000,333300,953649.49
2011-01-24,968000,983000,966000,971000,272100,953649.49
2011-01-25,972000,990000,971000,975000,279400,957578.02
2011-01-26,985000,999000,980000,998000,267000,980167.04
2011-01-27,995000,1002000,991000,994000,307300,976238.51
2011-01-28,998000,1014000,990000,1010000,382300,991952.62
2011-01-31,1009000,1010000,981000,981000,428200,963470.81
2011-02-01,982000,995000,979000,983000,269300,965435.07
2011-02-07,1002000,1004000,972000,972000,485000,954631.63
2011-02-08,970000,974000,959000,961000,609600,943828.18
2011-02-09,973000,973000,951000,960000,419600,942846.05
2011-02-10,960000,965000,935000,936000,613300,919274.9
2011-02-11,935000,943000,913000,915000,529700,898650.14
2011-02-14,928000,955000,925000,953000,391300,935971.13
2011-02-15,963000,970000,947000,958000,362100,940881.79
2011-02-16,952000,970000,945000,945000,303600,928114.08
2011-02-17,953000,963000,943000,954000,286900,936953.26
2011-02-18,965000,966000,957000,960000,205000,942846.05
2011-02-21,964000,965000,942000,948000,275000,931060.47
2011-02-22,939000,948000,934000,938000,243600,921239.16
2011-02-23,925000,941000,925000,930000,343800,913382.11
2011-02-24,926000,934000,920000,929000,362200,912399.98
2011-02-25,928000,933000,923000,926000,303600,909453.59
2011-02-28,920000,934000,920000,923000,325400,906507.19
2011-03-02,914000,923000,912000,918000,322600,901596.54
2011-03-03,919000,927000,916000,923000,361400,906507.19
2011-03-04,934000,945000,927000,945000,371300,928114.08
2011-03-07,943000,943000,906000,906000,637600,889810.96
2011-03-08,911000,912000,894000,899000,498100,882936.04
2011-03-09,906000,908000,882000,890000,525900,874096.86
2011-03-10,879000,884000,866000,866000,832600,850525.71
2011-03-11,861000,876000,860000,862000,537600,846597.18
2011-03-14,880000,901000,853000,900000,666500,883918.17
2011-03-15,901000,902000,856000,860000,726200,844632.92
2011-03-16,885000,895000,872000,886000,798700,870168.33
2011-03-17,878000,890000,868000,890000,450100,874096.86
2011-03-18,892000,895000,883000,891000,383300,875078.99
2011-03-21,891000,899000,884000,890000,289400,874096.86
2011-03-22,892000,897000,870000,875000,436200,859364.89
2011-03-23,880000,880000,859000,873000,504500,857400.63
2011-03-24,880000,888000,874000,880000,307800,864275.55
2011-03-25,892000,910000,890000,910000,621500,893739.49
2011-03-28,915000,922000,909000,916000,317800,899632.27
2011-03-29,907000,916000,900000,916000,344000,899632.27
2011-03-30,916000,929000,916000,926000,413700,909453.59
2011-03-31,936000,936000,921000,932000,527500,915346.37
2011-04-01,936000,940000,927000,940000,449400,923203.42
2011-04-04,940000,945000,939000,945000,334300,928114.08
2011-04-05,948000,948000,935000,945000,238400,928114.08
2011-04-06,940000,942000,915000,923000,549400,906507.19
2011-04-07,925000,935000,905000,909000,435600,892757.35
2011-04-08,911000,914000,895000,898000,519600,881953.91
2011-04-11,898000,907000,888000,894000,411600,878025.38
2011-04-12,886000,890000,882000,882000,315300,866239.81
2011-04-13,887000,901000,880000,901000,332500,884900.3
2011-04-14,900000,900000,884000,900000,505300,883918.17
2011-04-15,898000,899000,882000,888000,445400,872132.6
2011-04-18,891000,892000,866000,867000,548300,851507.84
2011-04-19,853000,875000,853000,875000,461500,859364.89
2011-04-20,889000,916000,886000,916000,640800,899632.27
2011-04-21,930000,937000,918000,928000,541400,911417.85
2011-04-22,924000,927000,902000,904000,376500,887846.7
2011-04-25,901000,911000,889000,889000,286700,873114.73
2011-04-26,899000,899000,880000,897000,383400,880971.78
2011-04-27,917000,927000,911000,924000,527500,907489.32
2011-04-28,924000,927000,899000,900000,416000,883918.17
2011-04-29,901000,908000,880000,893000,428300,877043.25
2011-05-02,910000,937000,904000,932000,650800,915346.37
2011-05-03,936000,940000,922000,938000,507300,921239.16
2011-05-04,930000,934000,900000,915000,515300,898650.14
2011-05-06,899000,914000,895000,899000,472700,882936.04
2011-05-09,908000,911000,891000,891000,270800,875078.99
2011-05-11,889000,895000,882000,892000,447200,876061.12
2011-05-12,886000,901000,883000,885000,552300,869186.2
2011-05-13,896000,924000,890000,916000,668700,899632.27
2011-05-16,917000,919000,898000,901000,322400,884900.3
2011-05-17,897000,898000,889000,890000,230900,874096.86
2011-05-18,893000,899000,886000,893000,331500,877043.25
2011-05-19,891000,898000,880000,880000,386900,864275.55
2011-05-20,885000,887000,880000,882000,221300,866239.81
2011-05-23,877000,885000,872000,873000,281100,857400.63
2011-05-24,872000,884000,865000,865000,289700,849543.58
2011-05-25,879000,879000,853000,856000,320300,840704.39
2011-05-26,868000,880000,865000,879000,279300,863293.41
2011-05-27,874000,899000,867000,891000,429500,875078.99
2011-05-30,895000,895000,876000,884000,205800,868204.07
2011-05-31,890000,914000,886000,902000,477700,885882.43
2011-06-01,902000,912000,895000,911000,313500,894721.62
2011-06-02,894000,897000,880000,883000,331600,867221.94
2011-06-03,890000,890000,877000,885000,201300,869186.2
2011-06-07,876000,889000,869000,887000,302200,871150.47
2011-06-08,885000,890000,875000,877000,258700,861329.15
2011-06-09,877000,879000,865000,865000,430200,849543.58
2011-06-10,870000,874000,851000,851000,391700,835793.74
2011-06-13,844000,853000,838000,853000,301200,837758
2011-06-14,851000,873000,848000,863000,212800,847579.31
2011-06-15,866000,869000,851000,865000,265600,849543.58
2011-06-16,853000,858000,844000,848000,238800,832847.34
2011-06-17,851000,852000,803000,819000,721100,804365.54
2011-06-20,813000,814000,795000,800000,471600,785705.04
2011-06-21,800000,820000,798000,814000,376800,799454.88
2011-06-22,824000,833000,822000,826000,330600,811240.46
2011-06-23,825000,839000,820000,831000,277100,816151.11
2011-06-24,821000,854000,821000,852000,469000,836775.87
2011-06-27,847000,847000,828000,835000,304100,820079.64
2011-06-28,840000,853000,831000,832000,239000,817133.24
2011-06-29,848000,849000,832000,833000,206900,818531.55
2011-06-30,833000,835000,821000,826000,328100,811653.13
2011-07-01,843000,860000,838000,855000,442600,840149.43
2011-07-04,870000,883000,869000,878000,428700,862749.94
2011-07-05,880000,899000,878000,899000,422100,883385.19
2011-07-06,893000,898000,887000,898000,224300,882402.56
2011-07-07,898000,898000,879000,880000,357200,864715.2
2011-07-08,880000,888000,873000,885000,241400,869628.35
2011-07-11,880000,880000,862000,865000,319400,849975.74
2011-07-12,860000,861000,846000,850000,247900,835236.27
2011-07-13,848000,855000,836000,843000,328600,828357.86
2011-07-14,835000,835000,823000,831000,407200,816566.28
2011-07-15,830000,840000,821000,832000,272400,817548.92
2011-07-18,828000,830000,811000,813000,363700,798878.93
2011-07-19,806000,827000,806000,822000,290700,807722.61
2011-07-20,840000,854000,839000,851000,421500,836218.9
2011-07-21,846000,851000,832000,842000,206800,827375.22
2011-07-22,850000,856000,842000,850000,243500,835236.27
2011-07-25,850000,850000,834000,847000,189900,832288.38
2011-07-26,843000,851000,840000,850000,225100,835236.27
2011-07-27,848000,848000,836000,845000,201500,830323.12
2011-07-28,828000,840000,826000,837000,272400,822462.07
2011-07-29,846000,852000,837000,844000,301700,829340.49
2011-08-01,855000,875000,855000,870000,388600,854888.89
2011-08-02,853000,859000,850000,852000,269700,837201.53
2011-08-03,840000,844000,824000,833000,408300,818531.55
2011-08-04,839000,839000,815000,821000,346100,806739.98
2011-08-05,792000,805000,789000,789000,607800,775295.79
2011-08-08,770000,789000,760000,760000,605900,746799.49
2011-08-09,750000,753000,696000,724000,985900,711424.78
2011-08-10,760000,760000,720000,720000,984800,707494.25
2011-08-11,688000,725000,688000,708000,791600,695702.68
2011-08-12,721000,722000,700000,707000,676800,694720.05
2011-08-16,735000,750000,726000,750000,600800,736973.18
2011-08-17,751000,760000,741000,752000,292900,738938.44
2011-08-18,748000,749000,703000,709000,706700,696685.31
2011-08-19,688000,697000,672000,680000,579400,668189.02
2011-08-22,684000,702000,683000,691000,418000,678997.96
2011-08-23,700000,735000,699000,723000,492300,710442.15
2011-08-24,724000,735000,700000,708000,370100,695702.68
2011-08-25,737000,738000,721000,725000,380700,712407.41
2011-08-26,717000,734000,717000,726000,212200,713390.04
2011-08-29,742000,742000,724000,733000,260000,720268.46
2011-08-30,741000,748000,736000,742000,252500,729112.13
2011-08-31,747000,747000,731000,744000,289900,731077.4
2011-09-01,759000,788000,744000,771000,716600,757608.43
2011-09-02,765000,781000,763000,769000,258300,755643.17
2011-09-05,755000,756000,730000,731000,277000,718303.19
2011-09-06,726000,736000,710000,727000,264200,714372.67
2011-09-07,733000,778000,733000,773000,350200,759573.69
2011-09-08,780000,802000,778000,798000,574600,784139.46
2011-09-09,785000,812000,777000,780000,361600,766452.11
2011-09-14,780000,781000,741000,753000,550800,739921.07
2011-09-15,784000,784000,765000,771000,426300,757608.43
2011-09-16,794000,811000,792000,798000,476200,784139.46
2011-09-19,800000,814000,788000,808000,246500,793965.77
2011-09-20,811000,818000,796000,811000,279900,796913.67
2011-09-21,819000,828000,801000,813000,341200,798878.93
2011-09-22,796000,800000,778000,790000,306600,776278.42
2011-09-23,764000,780000,751000,758000,436400,744834.23
2011-09-26,760000,787000,759000,775000,480300,761538.95
2011-09-27,805000,805000,791000,804000,330500,790035.25
2011-09-28,824000,825000,791000,807000,486300,792983.14
2011-09-29,804000,848000,804000,837000,553500,822462.07
2011-09-30,830000,840000,811000,840000,515600,825409.96
2011-10-04,805000,832000,796000,828000,657900,813618.39
2011-10-05,824000,850000,817000,842000,642000,827375.22
2011-10-06,874000,879000,842000,855000,599300,840149.43
2011-10-07,865000,881000,850000,860000,530100,845062.58
2011-10-10,878000,885000,872000,874000,344900,858819.41
2011-10-11,885000,885000,869000,881000,458300,865697.83
2011-10-12,872000,899000,870000,898000,430500,882402.56
2011-10-13,898000,899000,881000,890000,325300,874541.51
2011-10-14,871000,894000,871000,886000,217000,870610.98
2011-10-17,890000,895000,881000,890000,213500,874541.51
2011-10-18,875000,893000,871000,883000,276800,867663.09
2011-10-19,885000,886000,870000,886000,214000,870610.98
2011-10-20,886000,920000,883000,907000,568700,891246.23
2011-10-21,920000,925000,907000,917000,466100,901072.54
2011-10-24,913000,943000,911000,941000,375300,924655.68
2011-10-25,936000,951000,935000,945000,364100,928586.21
2011-10-26,933000,946000,927000,934000,250000,917777.27
2011-10-27,929000,939000,919000,924000,348800,907950.96
2011-10-28,928000,946000,927000,945000,537600,928586.21
2011-10-31,941000,970000,933000,968000,475800,951186.72
2011-11-01,968000,999000,962000,990000,619600,972804.6
2011-11-02,970000,978000,966000,971000,569000,954134.61
2011-11-03,962000,971000,958000,967000,328100,950204.09
2011-11-04,983000,1005000,982000,1005000,534000,987544.06
2011-11-07,996000,1000000,986000,993000,280300,975752.49
2011-11-08,986000,990000,965000,970000,341300,953151.98
2011-11-09,970000,988000,966000,985000,386000,967891.44
2011-11-10,967000,973000,935000,935000,620100,918759.9
2011-11-11,945000,984000,930000,983000,484900,965926.18
2011-11-14,988000,1002000,987000,996000,282700,978700.38
2011-11-15,986000,1000000,980000,996000,234700,978700.38
2011-11-16,995000,1003000,973000,975000,338600,958065.14
2011-11-17,982000,992000,961000,980000,258800,962978.29
2011-11-18,971000,977000,962000,963000,326200,946273.56
2011-11-21,951000,960000,942000,950000,255800,933499.36
2011-11-22,950000,971000,943000,963000,240800,946273.56
2011-11-23,948000,960000,935000,935000,306700,918759.9
2011-11-24,922000,953000,921000,943000,273600,926620.95
2011-11-25,929000,953000,929000,947000,233700,930551.47
2011-11-28,959000,982000,958000,978000,314400,961013.03
2011-11-29,990000,1005000,986000,1005000,551700,987544.06
2011-11-30,1000000,1010000,996000,1004000,391500,986561.43
2011-12-01,1035000,1080000,1029000,1074000,694300,1055345.6
2011-12-02,1061000,1071000,1040000,1050000,438300,1031762.45
2011-12-05,1069000,1073000,1058000,1066000,296900,1047484.55
2011-12-06,1057000,1070000,1041000,1044000,290500,1025866.67
2011-12-07,1050000,1068000,1041000,1056000,394900,1037658.24
2011-12-08,1057000,1083000,1046000,1064000,517800,1045519.29
2011-12-09,1049000,1074000,1037000,1053000,276000,1034710.35
2011-12-12,1063000,1084000,1060000,1084000,243200,1065171.9
2011-12-13,1074000,1075000,1050000,1050000,264200,1031762.45
2011-12-14,1034000,1045000,1025000,1040000,421200,1021936.14
2011-12-15,1029000,1036000,1015000,1015000,339200,997370.37
2011-12-16,1021000,1045000,1020000,1045000,245200,1026849.3
2011-12-19,1045000,1045000,984000,1007000,409700,989509.32
2011-12-20,1008000,1029000,1007000,1012000,275000,994422.48
2011-12-21,1035000,1057000,1031000,1057000,408000,1038640.87
2011-12-22,1045000,1053000,1041000,1052000,212600,1033727.72
2011-12-23,1056000,1074000,1056000,1068000,245900,1049449.81
2011-12-26,1067000,1075000,1066000,1066000,124300,1047484.55
2011-12-27,1068000,1080000,1053000,1073000,222600,1054362.96
2011-12-28,1073000,1073000,1060000,1061000,220400,1046697.71
2011-12-29,1062000,1077000,1057000,1058000,218400,1043738.15
2011-12-30,1058000,1058000,1058000,1058000,0,1043738.15
2012-01-02,1070000,1080000,1065000,1080000,263000,1065441.59
2012-01-03,1093000,1105000,1092000,1105000,338500,1090104.59
2012-01-04,1105000,1110000,1075000,1080000,342000,1065441.59
2012-01-05,1073000,1079000,1055000,1055000,345900,1040778.59
