Date,Open,High,Low,Close,Volume,Adj Close
2010-08-31,40.5,41.67,40.15,41.67,2956600,39.16
2010-09-01,42,42.99,41.38,42.91,3248900,40.33
2010-09-02,42.64,43.89,42.64,43.6,2092400,40.97
2010-09-03,43.6,44.53,43.26,44.1,2610600,41.44
2010-09-06,44.17,44.2,43.47,44.03,1336000,41.39
2010-09-07,43.97,44.31,43.51,43.94,2086900,41.29
2010-09-08,43.72,44.99,43.6,44.99,2678400,42.28
2010-09-09,44.7,45.74,44.51,45.4,3448200,42.67
2010-09-10,45,46.87,44.99,46.21,4189400,43.43
2010-09-13,46.65,47.05,45.91,46.44,2372900,43.64
2010-09-14,46.3,47.12,46.21,47.12,2823300,44.29
2010-09-15,46.98,47.56,46.88,47.25,3141000,44.41
2010-09-16,47.18,47.45,46.82,47.35,2649800,44.5
2010-09-17,47.81,48.03,47.1,47.41,14558100,44.56
2010-09-20,47.37,49.12,47.22,49.12,4289100,46.17
2010-09-21,48.85,49.42,48.45,48.48,3133000,45.56
2010-09-22,48.48,48.7,47.57,48.08,3061800,45.19
2010-09-23,48.49,48.69,47.49,48.29,2523900,45.39
2010-09-24,48.09,50.53,48.03,50.35,4022600,47.32
2010-09-27,50.15,50.35,49.6,50.15,2380700,47.13
2010-09-28,49.8,50.69,49.31,50.67,2904600,47.62
2010-09-29,51,51.84,50.64,51.06,3464100,47.99
2010-09-30,50.9,52.15,50.5,51.44,3262700,48.35
2010-10-01,51.44,51.44,49.12,49.3,4764300,46.33
2010-10-04,49.06,49.19,47.92,48.22,3402600,45.32
2010-10-05,48.37,49.96,47.82,49.96,3168500,46.95
2010-10-06,49.77,50.05,49.13,49.49,3092900,46.52
2010-10-07,49.31,50.25,48.81,50,2722400,46.99
2010-10-08,50.26,50.29,49.42,50.07,2592500,47.06
2010-10-11,50.2,50.62,49.82,49.87,1506300,46.87
2010-10-12,49.44,50.49,49.06,50.2,2763400,47.18
2010-10-13,50.4,50.49,49.88,50.07,3817300,47.06
2010-10-14,50.5,50.5,49.74,50,2287800,46.99
2010-10-15,50.08,50.25,49.19,49.45,3689200,46.48
2010-10-18,49.23,49.42,48.58,49,2061400,46.05
2010-10-19,48.99,49.69,48.84,49.12,2259200,46.16
2010-10-20,49.09,49.6,48.9,49.6,1796000,46.62
2010-10-21,49.54,50.09,49.31,50.02,2292100,47.01
2010-10-22,50.19,50.44,49.54,50.03,1849800,47.02
2010-10-25,50.31,51.02,50.2,50.72,2100900,47.67
2010-10-26,50.49,50.94,50.12,50.44,2354700,47.41
2010-10-27,50.04,50.45,49.1,49.88,2713500,46.87
2010-10-28,50.15,50.48,49.53,49.85,2645800,46.85
2010-10-29,49.49,51.65,49.44,51.51,3494500,48.41
2010-11-01,51.77,52.99,51.65,52.96,3194700,49.77
2010-11-02,52.7,52.7,52.1,52.35,2507700,49.2
2010-11-03,50.75,52.38,50.65,51.64,5289200,48.53
2010-11-04,52.05,54.15,52,54.08,3451900,50.83
2010-11-05,54.14,54.99,53.76,54.06,3309000,50.81
2010-11-08,53.69,53.77,52.86,53.41,1913900,50.2
2010-11-09,53.4,54.98,53.22,54.91,2267800,51.61
2010-11-10,54.6,54.7,53.33,53.75,2259400,50.52
2010-11-11,54,54.49,53.6,54.42,1720500,51.15
2010-11-12,53.33,55.9,52.85,55.29,3583700,51.96
2010-11-15,55.07,56.52,54.9,56.06,1951600,52.69
2010-11-16,55.68,55.83,54.62,54.62,1843700,51.33
2010-11-17,54.72,54.73,53.87,54.3,1664000,51.03
2010-11-18,54.96,56.3,54.94,56.3,2207800,52.91
2010-11-19,56.34,56.73,55.65,56.67,2652900,53.26
2010-11-22,57.33,58.9,57.3,57.69,3292300,54.22
2010-11-23,57.15,58.62,56.39,56.47,2953000,53.07
2010-11-24,57.01,59.12,56.48,59.12,3316900,55.56
2010-11-25,59.1,60,58.84,59.9,1992200,56.3
2010-11-26,59.31,59.76,58.13,59.25,2301500,55.69
2010-11-29,59.75,59.91,57.74,57.74,2266200,54.27
2010-11-30,57.7,59.24,57.22,57.93,3330900,54.45
2010-12-01,58.35,60.9,58.35,60.9,3533900,57.24
2010-12-02,61.69,63.8,61.55,63.8,4412500,59.96
2010-12-03,63.7,65.49,63.48,63.69,2999600,59.86
2010-12-06,64,64.53,62.75,62.81,2530300,59.03
